fold,corruption_type,kl_feature_wise,kl_flatten,kl_histogram,wasserstein_per_feature,wasserstein_sliced,timestamp
1,gaussian_noise_3,0.009864965525540845,0.03501012,0.010797185070931924,0.029517407998334202,0.042122984027984804,20251210_003327
1,gaussian_noise_4,0.014028667956937028,0.04265256,0.015281096834278758,0.03584809757662707,0.05100651184095218,20251210_003327
1,gaussian_noise_5,0.01904788754931354,0.050703425,0.020625998981352568,0.04246500193806048,0.06055292252816538,20251210_003327
1,impulse_noise_1,0.0023559919267379125,0.018562814,0.0025682598599282495,0.014780107063444526,0.020897215294103894,20251210_003327
1,impulse_noise_2,0.008110584798422204,0.0348896,0.008785560980031316,0.02844355041757313,0.040351023402184244,20251210_003327
1,impulse_noise_3,0.015773392296863063,0.049618416,0.01695733724708467,0.040847570432928595,0.05796860375945528,20251210_003327
1,impulse_noise_4,0.03394387314490584,0.07547261,0.036192751245068225,0.06340931311474818,0.09011917451230389,20251210_003327
1,impulse_noise_5,0.0535280891294721,0.09834607,0.056656011271320465,0.08365312968646266,0.11931155650365757,20251210_003327
1,jpeg_compression_1,1.5907318854241494e-05,0.010335798,1.3002278486235408e-05,0.001449533751210126,0.0026816581527779352,20251210_003327
1,jpeg_compression_2,3.062710354435002e-05,0.01712353,2.817952908642441e-05,0.002051718298370571,0.003603436561811469,20251210_003327
1,jpeg_compression_3,5.0838117016981076e-05,0.019731242,5.1346191251480194e-05,0.002624968981827826,0.004390362563825719,20251210_003327
1,jpeg_compression_4,9.535391123897883e-05,0.022396415,9.486068086011831e-05,0.003400408727608153,0.005489556593591815,20251210_003327
1,jpeg_compression_5,0.00016756630153909113,0.026196392,0.00017157048750668187,0.004393363437892825,0.006800370180041846,20251210_003327
1,motion_blur_1,0.003203295621615531,0.019778281,0.0033401076601322797,0.017738330362352533,0.026443456478795216,20251210_003327
1,motion_blur_2,0.006563882239414989,0.040605858,0.006848055717068756,0.025029997631380755,0.037014026351897024,20251210_003327
1,motion_blur_3,0.00993348129367595,0.061734244,0.010411461842484296,0.030555872265122946,0.045043784211452574,20251210_003327
1,motion_blur_4,0.009994673718041969,0.061800137,0.010471578329281535,0.03064607550578344,0.04516823262645085,20251210_003327
1,motion_blur_5,0.01307486623340268,0.08164556,0.013736235229551768,0.03489118287916008,0.05115573947957093,20251210_003327
1,pixelate_1,2.1004684148136462e-05,0.007425238,1.9559796544737715e-05,0.0022157409582340684,0.00348674803317993,20251210_003327
1,pixelate_2,5.0484889556965185e-05,0.016622448,4.553642139374747e-05,0.0037735000583057872,0.005701359990775425,20251210_003327
1,pixelate_3,2.5023247864771145e-05,0.021383224,1.6288577871397154e-05,0.003671951576277974,0.005149293051447244,20251210_003327
1,pixelate_4,0.000156047636932802,0.03371274,0.00015383502365372368,0.0060493286696064645,0.008315162792773351,20251210_003327
1,pixelate_5,6.916025365256696e-05,0.04712136,8.567546910151665e-05,0.0060721083798047255,0.008219080240537201,20251210_003327
1,saturate_1,0.0005113568311161361,0.089085884,0.0004725713191994178,0.028557525315793798,0.04579933859027688,20251210_003327
1,saturate_2,0.0004841266370514593,0.12823196,0.00040532034596451667,0.03394446737639935,0.05704146260215928,20251210_003327
1,saturate_3,0.0019094982941893707,0.05668973,0.0019596006783573214,0.026416274906109104,0.03961417172427481,20251210_003327
1,saturate_4,0.007726508117066561,0.22450884,0.007914554794095847,0.058227449460810723,0.08559720299534881,20251210_003327
1,saturate_5,0.01629644349655706,0.41013765,0.01676024720824177,0.08434538628029586,0.12250823764636905,20251210_003327
1,shot_noise_1,0.00034491698468817525,0.0058578528,0.0003770009271327347,0.005521157085315653,0.007990533293506045,20251210_003327
1,shot_noise_2,0.0011625527907582465,0.011389059,0.001278901072746505,0.010069287081056498,0.014475047044704486,20251210_003327
1,shot_noise_3,0.005445314810478165,0.026141938,0.0059711828659786605,0.022459364395891305,0.031796784288219346,20251210_003327
1,shot_noise_4,0.008589067764939994,0.03339713,0.009360622033840825,0.028585071178665915,0.04050137998780995,20251210_003327
1,shot_noise_5,0.0156926190143904,0.04718759,0.0170017060299221,0.03985533160541952,0.05625245483488501,20251210_003327
1,snow_1,0.0007732786447320312,0.02525546,0.0008054505918330497,0.015766600801703508,0.0286020355503627,20251210_003327
1,snow_2,0.0035315066127360947,0.0875197,0.0037553091983340186,0.03455581146756971,0.06318465740852194,20251210_003327
1,snow_3,0.00429351132333804,0.10745449,0.004513064268936634,0.03776603000716952,0.06847954664591262,20251210_003327
1,snow_4,0.0060231354662925235,0.18964803,0.006310823891525789,0.05025926311730151,0.10006623614356402,20251210_003327
1,snow_5,0.009242683113030559,0.3071594,0.009773043530042831,0.0668846489876467,0.14368689375544502,20251210_003327
1,spatter_1,0.00044736506568442624,0.009073439,0.0004686351508452976,0.006275134667619953,0.008714704384443136,20251210_003327
1,spatter_2,0.002451020031499397,0.022562949,0.002615342792285296,0.015424936818754823,0.020971022036320442,20251210_003327
1,spatter_3,0.005267225236070049,0.042906266,0.005611159590289092,0.025297567344832163,0.033607537102020364,20251210_003327
1,spatter_4,0.001929657346242257,0.049895834,0.0019486799783520706,0.016821262163906017,0.02409936992906709,20251210_003327
1,spatter_5,0.0054442320371966705,0.0841601,0.005578724904675131,0.02922976574388338,0.04149963432420735,20251210_003327
1,speckle_noise_1,0.0003476516859527419,0.006621925,0.00036797964337340457,0.005722585170011104,0.008583958000746073,20251210_003327
1,speckle_noise_2,0.001955046847601318,0.016893437,0.0021122964177283524,0.01373625751232876,0.019789154682437093,20251210_003327
1,speckle_noise_3,0.003521505950782888,0.023276113,0.0038079203885071035,0.018698380816713593,0.026668400146311364,20251210_003327
1,speckle_noise_4,0.00843206095737326,0.037824813,0.009090629616683946,0.029891978644130526,0.04229658967232742,20251210_003327
1,speckle_noise_5,0.015928644101897035,0.054603424,0.01704677343477753,0.04259883761454868,0.06006286176621657,20251210_003327
1,zoom_blur_1,0.005478589041065215,0.032701895,0.005491097946884848,0.022316382103165826,0.035534966158714876,20251210_003327
1,zoom_blur_2,0.00760243196853493,0.04608664,0.007940305805840564,0.026568635126574768,0.04008828782187164,20251210_003327
1,zoom_blur_3,0.009854758924471246,0.063791044,0.010327153251139533,0.030196011901714018,0.045319950037112526,20251210_003327
1,zoom_blur_4,0.011985199305332199,0.08431139,0.012675350853467628,0.033392929501257135,0.04956920499040694,20251210_003327
1,zoom_blur_5,0.014972764242267803,0.107078634,0.01587533289049014,0.03725638974596624,0.05525511493215476,20251210_003327
2,brightness_1,0.00035436503524288916,0.012541713,0.00032946512958283294,0.015454350481785204,0.027927031975964023,20251210_003327
2,brightness_2,0.0015789755802795317,0.04450559,0.0015903566827597934,0.032108599411104125,0.0566017819843111,20251210_003327
2,brightness_3,0.003983897875344779,0.089710526,0.004061487003276995,0.0489174197038678,0.08538397697794549,20251210_003327
2,brightness_4,0.007442570605962993,0.14404781,0.007679713774605748,0.06538253244074299,0.11398872470874191,20251210_003327
2,brightness_5,0.016848652630328104,0.26127958,0.017570608108551072,0.09646008489324834,0.16979470831645727,20251210_003327
2,contrast_1,0.016761181430578986,0.02889658,0.017330537221452766,0.048731669997135144,0.08224776615761659,20251210_003327
2,contrast_2,0.06308283091842432,0.113983795,0.06598665642906806,0.0846529308473713,0.14195086178842792,20251210_003327
2,contrast_3,0.08808477819791635,0.16383433,0.09255718091621443,0.09649471371348389,0.1616291450940108,20251210_003327
2,contrast_4,0.11433760011490023,0.22585498,0.12087915729198354,0.10683074446624272,0.17879238952023696,20251210_003327
2,contrast_5,0.14897073588499316,0.3521021,0.15860558820690868,0.11880380191288827,0.19855893435675795,20251210_003327
2,defocus_blur_1,0.000713421018708897,0.0010117849,0.0007308981446198392,0.009614776518297199,0.014899284097338634,20251210_003327
2,defocus_blur_2,0.004620189521800028,0.00650675,0.004748593666628303,0.02338265204467879,0.03589956928437786,20251210_003327
2,defocus_blur_3,0.010345106970260101,0.015334293,0.010654626175227638,0.03390663802341972,0.05180090083478736,20251210_003327
2,defocus_blur_4,0.015466340990461295,0.025413217,0.015948683754111348,0.04057920003255897,0.061761859776381,20251210_003327
2,defocus_blur_5,0.025790664658099566,0.054480243,0.026697126682571827,0.05135186801023131,0.07818860963979975,20251210_003327
2,elastic_1,0.0032864826431869137,0.17628828,0.0033923290519668058,0.020251257501130448,0.03141996899279699,20251210_003327
2,elastic_2,0.004858866369792808,0.15280342,0.005034128090559827,0.02420791723883818,0.03742641155665189,20251210_003327
2,elastic_3,0.00881709485419778,0.1297409,0.009128505988054385,0.03172255091290776,0.04877273280479606,20251210_003327
2,elastic_4,0.009201016765669895,0.11218797,0.009534457965470332,0.0325513752916549,0.05004182812615744,20251210_003327
2,elastic_5,0.006749915625512276,0.08068067,0.007001792918593669,0.02857150053660897,0.044144213734213955,20251210_003327
2,fog_1,0.014379731446861707,0.03589684,0.0144965850242621,0.045287265994010395,0.07717715220568509,20251210_003327
2,fog_2,0.052698103963533235,0.14539215,0.052025497519274315,0.07702107900809768,0.13009007102790082,20251210_003327
2,fog_3,0.08161944511692318,0.23927689,0.08251815879552052,0.09109325679748687,0.1529062235455204,20251210_003327
2,fog_4,0.10061622138407687,0.33172244,0.10242815283672743,0.09893159953971237,0.1650633222090348,20251210_003327
2,fog_5,0.12036750311276673,0.49319193,0.12249368039793095,0.1072681573535831,0.17793080624054308,20251210_003327
2,frost_1,0.00198497763303678,0.11398816,0.001956958265743191,0.0435650944508674,0.08906155599540835,20251210_003327
2,frost_2,0.006736626127049434,0.21563354,0.006924195024202849,0.06855866854002284,0.13813966477172585,20251210_003327
2,frost_3,0.006373410830795793,0.2852654,0.006621434951242483,0.07315498930322634,0.1500691180480166,20251210_003327
2,frost_4,0.0032432178601132654,0.26883683,0.0032941002283566933,0.06442063282946853,0.1305586228168571,20251210_003327
2,frost_5,0.0015379320043748868,0.29743353,0.0014236769495391257,0.06261487126757179,0.12002163004096482,20251210_003327
2,frosted_glass_blur_1,0.001008682114017549,0.07440416,0.0010103999360881947,0.012075108213184508,0.01675539988018993,20251210_003327
2,frosted_glass_blur_2,0.0004618907234567711,0.07403096,0.0004505376786280524,0.009114296187971271,0.011834057738101854,20251210_003327
2,frosted_glass_blur_3,0.0006553733751642745,0.06569923,0.0006711805118097655,0.011054906018279631,0.017280798533184028,20251210_003327
2,frosted_glass_blur_4,0.0016070818478902233,0.14116041,0.00154471719371535,0.016494402536234687,0.022028617520027768,20251210_003327
2,frosted_glass_blur_5,0.00021794098366393038,0.12878455,0.00018591708708874628,0.00926261408724733,0.013165190237103453,20251210_003327
2,gaussian_blur_1,0.0006675266006663674,0.00092867337,0.0006814218101595281,0.009313371426799645,0.014436685754001252,20251210_003327
2,gaussian_blur_2,0.010067115151643144,0.014480778,0.01032771725173137,0.03350194279600473,0.051184408038936244,20251210_003327
2,gaussian_blur_3,0.01590751667466593,0.0236339,0.016357995334316155,0.041261215595958106,0.0629080053758364,20251210_003327
2,gaussian_blur_4,0.021508556393683136,0.032586195,0.022145069786953495,0.04728453721152212,0.07203142219481401,20251210_003327
2,gaussian_blur_5,0.03215813513925107,0.04944605,0.0331779465056275,0.056650411198262404,0.08626731701744744,20251210_003327
2,gaussian_noise_1,0.0017577794363117898,0.013388101,0.0018278774579883294,0.012534718758968248,0.01851933976937334,20251210_003327
2,gaussian_noise_2,0.00642332236044929,0.029102493,0.006724887604726817,0.02480662554428866,0.03661491992886193,20251210_003327
