Approach,Model,Corruption Type,Date,Fscore
Salt&Pepper,ResNet50,elastic_3,2024-04-12 02:50:38.658855,0.8276538525344751
Salt&Pepper,ResNet50,fog_3,2024-04-12 02:50:40.987568,0.6371254842093619
Salt&Pepper,ResNet50,frost_3,2024-04-12 02:50:43.334636,0.6836627718209372
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-12 02:50:45.675672,0.8802562795322368
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-12 02:50:47.991166,0.8971972399593415
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-12 02:50:50.310385,0.9304652676226556
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-12 02:50:52.653295,0.920030715414932
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-12 02:50:54.989165,0.9384306291445488
Salt&Pepper,ResNet50,motion_blur_3,2024-04-12 02:50:57.337930,0.7786924560973219
Salt&Pepper,ResNet50,pixelate_3,2024-04-12 02:50:59.685092,0.9409896030334988
Salt&Pepper,ResNet50,saturate_3,2024-04-12 02:51:02.023811,0.9366673397561084
Salt&Pepper,ResNet50,shot_noise_3,2024-04-12 02:51:04.357289,0.9331256128922888
Salt&Pepper,ResNet50,snow_3,2024-04-12 02:51:06.718573,0.8185071193604573
Salt&Pepper,ResNet50,spatter_3,2024-04-12 02:51:09.031435,0.8293077605157337
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-12 02:51:11.363946,0.9380538289843878
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-12 02:51:13.713738,0.8651016322100032
Salt&Pepper,ResNet50,brightness_3,2024-04-12 02:59:07.683917,0.9392018597166184
Salt&Pepper,ResNet50,contrast_3,2024-04-12 02:59:10.026644,0.5193775436467722
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-12 02:59:12.355422,0.936319679925572
Salt&Pepper,ResNet50,elastic_3,2024-04-12 02:59:14.695106,0.8494013338559743
Salt&Pepper,ResNet50,fog_3,2024-04-12 02:59:17.019538,0.6824749070831397
Salt&Pepper,ResNet50,frost_3,2024-04-12 02:59:19.649083,0.8167097702739982
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-12 02:59:22.006158,0.9096760537810707
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-12 02:59:24.363260,0.911047955318072
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-12 02:59:26.746286,0.9636904490017656
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-12 02:59:29.097409,0.9569792789331698
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-12 02:59:31.444945,0.9642911484662658
Salt&Pepper,ResNet50,motion_blur_3,2024-04-12 02:59:33.783791,0.8212370850764696
Salt&Pepper,ResNet50,pixelate_3,2024-04-12 02:59:36.130006,0.9647591390791336
Salt&Pepper,ResNet50,saturate_3,2024-04-12 02:59:38.492468,0.953546453948874
Salt&Pepper,ResNet50,shot_noise_3,2024-04-12 02:59:40.834471,0.9677239229334932
Salt&Pepper,ResNet50,snow_3,2024-04-12 02:59:43.175648,0.8716564808073948
Salt&Pepper,ResNet50,spatter_3,2024-04-12 02:59:45.524228,0.8845201325488325
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-12 02:59:47.869725,0.9682211635034272
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-12 02:59:50.208182,0.8698853047484265
Salt&Pepper,ResNet50,brightness_3,2024-04-12 03:09:09.604636,0.9500474710548452
Salt&Pepper,ResNet50,contrast_3,2024-04-12 03:09:11.953303,0.4990356079349491
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-12 03:09:14.297405,0.9698528066270172
Salt&Pepper,ResNet50,elastic_3,2024-04-12 03:09:16.660164,0.8828141807115978
Salt&Pepper,ResNet50,fog_3,2024-04-12 03:09:18.993279,0.6969837389867327
Salt&Pepper,ResNet50,frost_3,2024-04-12 03:09:21.336452,0.8436450518536075
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-12 03:09:23.687109,0.9399171788635596
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-12 03:09:26.031868,0.956402257618264
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-12 03:09:28.384734,0.9681939683099896
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-12 03:09:30.729698,0.961761121403058
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-12 03:09:33.075926,0.9756012243666048
Salt&Pepper,ResNet50,motion_blur_3,2024-04-12 03:09:35.423974,0.8405589325726333
Salt&Pepper,ResNet50,pixelate_3,2024-04-12 03:09:37.769157,0.9776211756237488
Salt&Pepper,ResNet50,saturate_3,2024-04-12 03:09:40.108771,0.9588078056023333
Salt&Pepper,ResNet50,shot_noise_3,2024-04-12 03:09:42.448184,0.9700912517008102
Salt&Pepper,ResNet50,snow_3,2024-04-12 03:09:44.790589,0.8793822257512744
Salt&Pepper,ResNet50,spatter_3,2024-04-12 03:09:47.154736,0.8803225857142083
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-12 03:09:49.506204,0.9738864962638476
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-12 03:09:51.851945,0.924038364757106
Salt&Pepper,ResNet50,brightness_3,2024-04-12 03:17:45.454585,0.9317697461293942
Salt&Pepper,ResNet50,contrast_3,2024-04-12 03:17:47.793411,0.4465350426914228
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-12 03:17:50.119804,0.9422154698859536
Salt&Pepper,ResNet50,elastic_3,2024-04-12 03:17:52.503304,0.8497349093059624
Salt&Pepper,ResNet50,fog_3,2024-04-12 03:17:54.826411,0.6311621627745629
Salt&Pepper,ResNet50,frost_3,2024-04-12 03:17:57.153613,0.7633382858820101
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-12 03:17:59.490131,0.916876462610781
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-12 03:18:01.876663,0.9161593107179126
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-12 03:18:04.211819,0.973024164590754
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-12 03:18:06.562726,0.965301078487405
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-12 03:18:08.888320,0.9721581171898604
Salt&Pepper,ResNet50,motion_blur_3,2024-04-12 03:18:11.220660,0.7862351421231359
Salt&Pepper,ResNet50,pixelate_3,2024-04-12 03:18:13.582277,0.9687934686441528
Salt&Pepper,ResNet50,saturate_3,2024-04-12 03:18:15.935321,0.9733516375042204
Salt&Pepper,ResNet50,shot_noise_3,2024-04-12 03:18:18.271316,0.975930811611674
Salt&Pepper,ResNet50,snow_3,2024-04-12 03:18:20.616796,0.8703960778115032
Salt&Pepper,ResNet50,spatter_3,2024-04-12 03:18:22.947837,0.889449438957004
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-12 03:18:25.262243,0.97733487418755
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-12 03:18:27.592089,0.8790923092526757
DefaultAug,ResNet50,brightness_3,2024-04-12 03:38:21.624471,0.8683884964187563
DefaultAug,ResNet50,contrast_3,2024-04-12 03:38:23.958240,0.6340338459664208
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 03:38:26.290496,0.8637928580734556
DefaultAug,ResNet50,elastic_3,2024-04-12 03:38:28.619851,0.8195963842635205
DefaultAug,ResNet50,fog_3,2024-04-12 03:38:30.933217,0.7839305277497647
DefaultAug,ResNet50,frost_3,2024-04-12 03:38:33.272091,0.7233654964247795
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 03:38:35.601782,0.7579988567000239
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 03:38:37.925645,0.8323533223150493
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 03:38:40.248795,0.7341949687438234
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 03:38:42.569354,0.6663278495916334
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 03:38:44.887575,0.8417035250506345
DefaultAug,ResNet50,motion_blur_3,2024-04-12 03:38:47.219384,0.7303869293676298
DefaultAug,ResNet50,pixelate_3,2024-04-12 03:38:49.529525,0.8590233012311538
DefaultAug,ResNet50,saturate_3,2024-04-12 03:38:51.844247,0.8924747376154318
DefaultAug,ResNet50,shot_noise_3,2024-04-12 03:38:54.167711,0.7918216820772528
DefaultAug,ResNet50,snow_3,2024-04-12 03:38:56.497962,0.7686228336667538
DefaultAug,ResNet50,spatter_3,2024-04-12 03:38:58.804335,0.7452752240778919
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 03:39:01.131979,0.8232514414672585
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 03:39:03.486363,0.8097327198435815
DefaultAug,ResNet50,brightness_3,2024-04-12 03:49:10.524316,0.9264868808794536
DefaultAug,ResNet50,contrast_3,2024-04-12 03:49:12.849655,0.7390255956412057
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 03:49:15.186233,0.9145259300237067
DefaultAug,ResNet50,elastic_3,2024-04-12 03:49:17.508435,0.8721218935405368
DefaultAug,ResNet50,fog_3,2024-04-12 03:49:19.843188,0.8589172477359843
DefaultAug,ResNet50,frost_3,2024-04-12 03:49:22.187185,0.8232399961172103
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 03:49:24.507059,0.8075020989420704
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 03:49:26.819831,0.8744782075515147
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 03:49:29.151798,0.7239315083241097
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 03:49:31.461789,0.6930321285018637
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 03:49:33.764876,0.9032775055487868
DefaultAug,ResNet50,motion_blur_3,2024-04-12 03:49:36.084788,0.7816518922242268
DefaultAug,ResNet50,pixelate_3,2024-04-12 03:49:38.395618,0.9329661805529964
DefaultAug,ResNet50,saturate_3,2024-04-12 03:49:40.719774,0.925679449728683
DefaultAug,ResNet50,shot_noise_3,2024-04-12 03:49:43.052385,0.7874229069861859
DefaultAug,ResNet50,snow_3,2024-04-12 03:49:45.377785,0.8294369081585744
DefaultAug,ResNet50,spatter_3,2024-04-12 03:49:47.712799,0.7953647547114008
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 03:49:50.041554,0.8262345258054827
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 03:49:52.382494,0.8453525415651638
DefaultAug,ResNet50,brightness_3,2024-04-12 04:03:35.726867,0.9459217521092208
DefaultAug,ResNet50,contrast_3,2024-04-12 04:03:39.003196,0.7538023360356543
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 04:03:41.352506,0.9430760407937064
DefaultAug,ResNet50,elastic_3,2024-04-12 04:03:43.689909,0.9006416088052462
DefaultAug,ResNet50,fog_3,2024-04-12 04:03:46.028958,0.8785945635144927
DefaultAug,ResNet50,frost_3,2024-04-12 04:03:48.379553,0.8267706020149461
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 04:03:50.702262,0.8214969548038347
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 04:03:53.035270,0.9113476038991412
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 04:03:55.377262,0.7130891690541151
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 04:03:57.701805,0.692530778013553
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 04:04:00.038607,0.9086986508940748
DefaultAug,ResNet50,motion_blur_3,2024-04-12 04:04:02.385598,0.8073048443333757
DefaultAug,ResNet50,pixelate_3,2024-04-12 04:04:04.723885,0.9502893834128356
DefaultAug,ResNet50,saturate_3,2024-04-12 04:04:07.043278,0.9468407027943136
DefaultAug,ResNet50,shot_noise_3,2024-04-12 04:04:09.366351,0.7844002690569616
DefaultAug,ResNet50,snow_3,2024-04-12 04:04:11.688926,0.8292254505481763
DefaultAug,ResNet50,spatter_3,2024-04-12 04:04:14.030480,0.7854652203710949
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 04:04:16.362141,0.8162015989244477
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 04:04:18.711836,0.9040599285297316
DefaultAug,ResNet50,brightness_3,2024-04-12 04:18:44.120508,0.968533513270893
DefaultAug,ResNet50,contrast_3,2024-04-12 04:18:46.445570,0.7113818075321869
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 04:18:48.773441,0.959564782320452
DefaultAug,ResNet50,elastic_3,2024-04-12 04:18:51.090106,0.9137660562392018
DefaultAug,ResNet50,fog_3,2024-04-12 04:18:53.410685,0.8816775856662812
DefaultAug,ResNet50,frost_3,2024-04-12 04:18:55.735069,0.8555898369995966
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 04:18:58.079703,0.8319602443286962
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 04:19:00.396670,0.9220869837457626
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 04:19:02.719983,0.7525648025933701
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 04:19:05.044747,0.7191236192085713
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 04:19:07.365805,0.9277264429139868
DefaultAug,ResNet50,motion_blur_3,2024-04-12 04:19:09.677902,0.8204705295143839
DefaultAug,ResNet50,pixelate_3,2024-04-12 04:19:12.009799,0.9549979696284204
DefaultAug,ResNet50,saturate_3,2024-04-12 04:19:14.332501,0.9728557853622672
DefaultAug,ResNet50,shot_noise_3,2024-04-12 04:19:16.658827,0.8233461809633044
DefaultAug,ResNet50,snow_3,2024-04-12 04:19:18.990518,0.8632400324599956
DefaultAug,ResNet50,spatter_3,2024-04-12 04:19:21.320177,0.8277054842589822
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 04:19:23.644202,0.8651886936297263
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 04:19:25.977082,0.910367039563258
DefaultAug,ResNet50,brightness_3,2024-04-12 04:33:09.273679,0.970292674787394
DefaultAug,ResNet50,contrast_3,2024-04-12 04:33:12.549268,0.6873834469504108
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 04:33:14.875750,0.9694142122629912
DefaultAug,ResNet50,elastic_3,2024-04-12 04:33:17.200957,0.92523176055221
DefaultAug,ResNet50,fog_3,2024-04-12 04:33:19.538348,0.8744304056044687
DefaultAug,ResNet50,frost_3,2024-04-12 04:33:21.865560,0.8381885040163473
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 04:33:24.185290,0.8416081814556824
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 04:33:26.546900,0.9384440706777954
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 04:33:28.868585,0.7819590862121267
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 04:33:31.180757,0.766794344216045
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 04:33:33.499431,0.9419860837392908
DefaultAug,ResNet50,motion_blur_3,2024-04-12 04:33:35.843676,0.8539876370449004
DefaultAug,ResNet50,pixelate_3,2024-04-12 04:33:38.160005,0.9676615998847774
DefaultAug,ResNet50,saturate_3,2024-04-12 04:33:40.485015,0.9839717563873296
DefaultAug,ResNet50,shot_noise_3,2024-04-12 04:33:42.804355,0.8536606130486077
DefaultAug,ResNet50,snow_3,2024-04-12 04:33:45.354834,0.8808529257537673
DefaultAug,ResNet50,spatter_3,2024-04-12 04:33:47.695603,0.8616189461569226
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 04:33:50.032421,0.8897585252906163
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 04:33:52.364877,0.9246626527329512
DefaultAug,ResNet50,brightness_3,2024-04-12 04:42:33.294309,0.9639019813846949
DefaultAug,ResNet50,contrast_3,2024-04-12 04:42:36.569489,0.7508790972418031
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 04:42:38.904736,0.9723748204091904
DefaultAug,ResNet50,elastic_3,2024-04-12 04:42:41.237906,0.928829191656867
DefaultAug,ResNet50,fog_3,2024-04-12 04:42:43.550123,0.8961837764323158
DefaultAug,ResNet50,frost_3,2024-04-12 04:42:45.879805,0.8107018062996316
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 04:42:48.214233,0.8264308995836958
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 04:42:50.528677,0.9480933026960304
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 04:42:52.859267,0.7132465157786051
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 04:42:55.244860,0.6995340303290398
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 04:42:57.581764,0.935264407628524
DefaultAug,ResNet50,motion_blur_3,2024-04-12 04:42:59.922259,0.8506949832935785
DefaultAug,ResNet50,pixelate_3,2024-04-12 04:43:02.272889,0.9648663772837194
DefaultAug,ResNet50,saturate_3,2024-04-12 04:43:04.606308,0.9695444875111148
DefaultAug,ResNet50,shot_noise_3,2024-04-12 04:43:06.931732,0.7888386309601647
DefaultAug,ResNet50,snow_3,2024-04-12 04:43:09.261259,0.843016879370286
DefaultAug,ResNet50,spatter_3,2024-04-12 04:43:11.579523,0.8234215597570558
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 04:43:13.910404,0.8362748242180775
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 04:43:16.233453,0.9138902521676
DefaultAug,ResNet50,brightness_3,2024-04-12 04:57:00.700053,0.9743731313164998
DefaultAug,ResNet50,contrast_3,2024-04-12 04:57:03.966535,0.7203439801734205
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 04:57:06.311791,0.9632144453668934
DefaultAug,ResNet50,elastic_3,2024-04-12 04:57:08.643783,0.924875296212163
DefaultAug,ResNet50,fog_3,2024-04-12 04:57:10.978699,0.8890498589947693
DefaultAug,ResNet50,frost_3,2024-04-12 04:57:13.308059,0.8731341706865441
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 04:57:15.626130,0.8716680385522672
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 04:57:17.940835,0.9253899853413308
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 04:57:20.267686,0.7980956605378549
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 04:57:22.589045,0.7789338387949403
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 04:57:24.919403,0.9563216013471592
DefaultAug,ResNet50,motion_blur_3,2024-04-12 04:57:27.251668,0.8296989630056961
DefaultAug,ResNet50,pixelate_3,2024-04-12 04:57:29.579160,0.979121335830253
DefaultAug,ResNet50,saturate_3,2024-04-12 04:57:31.905716,0.9852088346267236
DefaultAug,ResNet50,shot_noise_3,2024-04-12 04:57:34.232940,0.861169118965433
DefaultAug,ResNet50,snow_3,2024-04-12 04:57:36.553366,0.897032347932835
DefaultAug,ResNet50,spatter_3,2024-04-12 04:57:38.879192,0.8788515537096607
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 04:57:41.202064,0.8957394516995227
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 04:57:43.539610,0.9038587803079082
DefaultAug,ResNet50,brightness_3,2024-04-12 05:07:50.820372,0.9799171274688554
DefaultAug,ResNet50,contrast_3,2024-04-12 05:07:53.158220,0.7335944414385775
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 05:07:55.491560,0.9822316551119452
DefaultAug,ResNet50,elastic_3,2024-04-12 05:07:57.821573,0.9484433139049792
DefaultAug,ResNet50,fog_3,2024-04-12 05:08:00.136327,0.8928621273676143
DefaultAug,ResNet50,frost_3,2024-04-12 05:08:02.468325,0.8076281356893602
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 05:08:04.792513,0.8350130117186707
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 05:08:07.113349,0.9578635132323088
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 05:08:09.445982,0.7006868104187978
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 05:08:11.786746,0.7001218673789767
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 05:08:14.107029,0.9382332464696646
DefaultAug,ResNet50,motion_blur_3,2024-04-12 05:08:16.440480,0.8670555951854075
DefaultAug,ResNet50,pixelate_3,2024-04-12 05:08:18.767902,0.9782188828618684
DefaultAug,ResNet50,saturate_3,2024-04-12 05:08:21.084875,0.9849292890645662
DefaultAug,ResNet50,shot_noise_3,2024-04-12 05:08:23.418553,0.774759227044629
DefaultAug,ResNet50,snow_3,2024-04-12 05:08:25.818417,0.8407924989660336
DefaultAug,ResNet50,spatter_3,2024-04-12 05:08:28.174496,0.818562656153557
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 05:08:30.500176,0.8199683853326221
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 05:08:32.828378,0.942760194590601
DefaultAug,ResNet50,brightness_3,2024-04-12 05:19:23.583897,0.9677439883656744
DefaultAug,ResNet50,contrast_3,2024-04-12 05:19:25.919563,0.7107702050146125
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 05:19:28.257809,0.96850389510425
DefaultAug,ResNet50,elastic_3,2024-04-12 05:19:30.606031,0.9240406656985264
DefaultAug,ResNet50,fog_3,2024-04-12 05:19:32.929661,0.8515811818553434
DefaultAug,ResNet50,frost_3,2024-04-12 05:19:35.266188,0.7942731889371675
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 05:19:37.636230,0.8010336716124579
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 05:19:39.946230,0.9371277274706032
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 05:19:42.298321,0.7172492941118559
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 05:19:44.634002,0.7250371759939428
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 05:19:46.954571,0.917121594066207
DefaultAug,ResNet50,motion_blur_3,2024-04-12 05:19:49.279762,0.8290113673851209
DefaultAug,ResNet50,pixelate_3,2024-04-12 05:19:51.613116,0.9690238494620538
DefaultAug,ResNet50,saturate_3,2024-04-12 05:19:53.932737,0.9864319882288106
DefaultAug,ResNet50,shot_noise_3,2024-04-12 05:19:56.256411,0.7830042166602588
DefaultAug,ResNet50,snow_3,2024-04-12 05:19:58.588365,0.8243399455810827
DefaultAug,ResNet50,spatter_3,2024-04-12 05:20:00.931382,0.8066518140166687
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 05:20:03.277940,0.8190300900467907
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 05:20:05.623501,0.9319128822850749
DefaultAug,ResNet50,brightness_3,2024-04-12 05:28:46.089531,0.9688762948307936
DefaultAug,ResNet50,contrast_3,2024-04-12 05:28:48.443059,0.6675995905129104
DefaultAug,ResNet50,defocus_blur_3,2024-04-12 05:28:50.783834,0.9582938581530176
DefaultAug,ResNet50,elastic_3,2024-04-12 05:28:53.105381,0.9127996337309008
DefaultAug,ResNet50,fog_3,2024-04-12 05:28:55.455666,0.8544809765295922
DefaultAug,ResNet50,frost_3,2024-04-12 05:28:57.785750,0.8125299517216525
DefaultAug,ResNet50,frosted_glass_blur_3,2024-04-12 05:29:00.114340,0.8388420233422901
DefaultAug,ResNet50,gaussian_blur_3,2024-04-12 05:29:02.430013,0.9160668048870944
DefaultAug,ResNet50,gaussian_noise_3,2024-04-12 05:29:04.768722,0.7218563736870609
DefaultAug,ResNet50,impulse_noise_3,2024-04-12 05:29:07.101120,0.7262716910758794
DefaultAug,ResNet50,jpeg_compression_3,2024-04-12 05:29:09.435377,0.9411754860174564
DefaultAug,ResNet50,motion_blur_3,2024-04-12 05:29:11.774156,0.8249955742126946
DefaultAug,ResNet50,pixelate_3,2024-04-12 05:29:14.151019,0.9765863346255708
DefaultAug,ResNet50,saturate_3,2024-04-12 05:29:16.470943,0.9846056304159396
DefaultAug,ResNet50,shot_noise_3,2024-04-12 05:29:18.817565,0.8011280523614227
DefaultAug,ResNet50,snow_3,2024-04-12 05:29:21.148625,0.8620644562140403
DefaultAug,ResNet50,spatter_3,2024-04-12 05:29:23.476779,0.8450900839224706
DefaultAug,ResNet50,speckle_noise_3,2024-04-12 05:29:25.808698,0.8449428680181337
DefaultAug,ResNet50,zoom_blur_3,2024-04-12 05:29:28.132875,0.8921237209497962
DefaultAug+S&P,ResNet50,brightness_3,2024-04-12 05:51:43.133577,0.8654115937007258
DefaultAug+S&P,ResNet50,contrast_3,2024-04-12 05:51:45.533853,0.5204739727358619
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-12 05:51:47.930965,0.8763952774425061
DefaultAug+S&P,ResNet50,elastic_3,2024-04-12 05:51:50.279465,0.8341323303760915
DefaultAug+S&P,ResNet50,fog_3,2024-04-12 05:51:52.626836,0.6930997426486664
DefaultAug+S&P,ResNet50,frost_3,2024-04-12 05:51:54.961368,0.7856307879204969
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-12 05:51:57.296819,0.8396202068018599
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-12 05:51:59.646342,0.8604059016935397
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-12 05:52:01.998795,0.8530922709509262
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-12 05:52:04.337288,0.835620246816589
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-12 05:52:06.680580,0.8664961112617322
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-12 05:52:09.029103,0.7952485674401703
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-12 05:52:11.386431,0.8843731494804679
DefaultAug+S&P,ResNet50,saturate_3,2024-04-12 05:52:13.739771,0.874739950921219
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-12 05:52:16.087360,0.8664506599401056
DefaultAug+S&P,ResNet50,snow_3,2024-04-12 05:52:18.433709,0.7770189001270594
DefaultAug+S&P,ResNet50,spatter_3,2024-04-12 05:52:20.768798,0.7456253338870701
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-12 05:52:23.114306,0.871508396561809
DefaultAug+S&P,ResNet50,zoom_blur_3,2024-04-12 05:52:25.469652,0.8517922878251986
DefaultAug+S&P,ResNet50,brightness_3,2024-04-12 06:03:22.819614,0.9060507336076202
DefaultAug+S&P,ResNet50,contrast_3,2024-04-12 06:03:26.101658,0.5362399448295252
DefaultAug+S&P,ResNet50,defocus_blur_3,2024-04-12 06:03:28.468537,0.9184170799698018
DefaultAug+S&P,ResNet50,elastic_3,2024-04-12 06:03:30.835774,0.8771888632508542
DefaultAug+S&P,ResNet50,fog_3,2024-04-12 06:03:33.173971,0.7301119740151067
DefaultAug+S&P,ResNet50,frost_3,2024-04-12 06:03:35.512132,0.8393345503582339
DefaultAug+S&P,ResNet50,frosted_glass_blur_3,2024-04-12 06:03:37.856574,0.8784282030239196
DefaultAug+S&P,ResNet50,gaussian_blur_3,2024-04-12 06:03:40.221154,0.904852610244262
DefaultAug+S&P,ResNet50,gaussian_noise_3,2024-04-12 06:03:42.582279,0.8835211319195541
DefaultAug+S&P,ResNet50,impulse_noise_3,2024-04-12 06:03:44.921547,0.8618260241300039
DefaultAug+S&P,ResNet50,jpeg_compression_3,2024-04-12 06:03:47.258546,0.8961011950132514
DefaultAug+S&P,ResNet50,motion_blur_3,2024-04-12 06:03:49.602028,0.8386496956242036
DefaultAug+S&P,ResNet50,pixelate_3,2024-04-12 06:03:51.941867,0.918486413089638
DefaultAug+S&P,ResNet50,saturate_3,2024-04-12 06:03:54.301412,0.902726952540157
DefaultAug+S&P,ResNet50,shot_noise_3,2024-04-12 06:03:56.640292,0.8952439203030677
DefaultAug+S&P,ResNet50,snow_3,2024-04-12 06:03:58.990110,0.8133196261044219
DefaultAug+S&P,ResNet50,spatter_3,2024-04-12 06:04:01.345380,0.7838912079898447
DefaultAug+S&P,ResNet50,speckle_noise_3,2024-04-12 06:04:03.697243,0.9028733878275316
