Approach,Model,Corruption Type,Date,Fscore
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 08:13:51.606643,0.8326287206614778
Salt&Pepper,Xception,brightness_3,2024-04-13 08:26:18.753372,0.9114612613563065
Salt&Pepper,Xception,contrast_3,2024-04-13 08:26:22.225085,0.5390555449798813
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 08:26:24.754923,0.930661635532516
Salt&Pepper,Xception,elastic_3,2024-04-13 08:26:27.279660,0.8575018979535386
Salt&Pepper,Xception,fog_3,2024-04-13 08:26:29.799044,0.7717000196940325
Salt&Pepper,Xception,frost_3,2024-04-13 08:26:32.317193,0.784931881393007
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 08:26:34.847534,0.896296519409009
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 08:26:37.375851,0.900584443890384
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 08:26:39.915042,0.9326691086971064
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 08:26:42.431080,0.9364278212560488
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 08:26:44.961671,0.9458502145639828
Salt&Pepper,Xception,motion_blur_3,2024-04-13 08:26:47.486598,0.7820411983050343
Salt&Pepper,Xception,pixelate_3,2024-04-13 08:26:50.021657,0.9464186738651736
Salt&Pepper,Xception,saturate_3,2024-04-13 08:26:52.548002,0.9335976325194292
Salt&Pepper,Xception,shot_noise_3,2024-04-13 08:26:55.067732,0.9434747617107376
Salt&Pepper,Xception,snow_3,2024-04-13 08:26:57.583644,0.8663198715119778
Salt&Pepper,Xception,spatter_3,2024-04-13 08:27:00.110631,0.8573586276642782
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 08:27:02.636904,0.9464848205621028
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 08:27:05.167779,0.8731762908266756
Salt&Pepper,Xception,brightness_3,2024-04-13 08:36:55.032781,0.9038649064286516
Salt&Pepper,Xception,contrast_3,2024-04-13 08:36:58.498022,0.4987476853828889
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 08:37:01.013916,0.9181195701742436
Salt&Pepper,Xception,elastic_3,2024-04-13 08:37:03.509441,0.8451989271345255
Salt&Pepper,Xception,fog_3,2024-04-13 08:37:06.030627,0.7013425555097176
Salt&Pepper,Xception,frost_3,2024-04-13 08:37:08.542739,0.8116105824318651
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 08:37:11.073634,0.8718441991892855
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 08:37:13.583792,0.8925207628827959
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 08:37:16.118651,0.8954229433347995
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 08:37:18.637390,0.9040887972029824
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 08:37:21.147393,0.9160016931786864
Salt&Pepper,Xception,motion_blur_3,2024-04-13 08:37:23.657964,0.7839171959275669
Salt&Pepper,Xception,pixelate_3,2024-04-13 08:37:26.168182,0.9322081864197692
Salt&Pepper,Xception,saturate_3,2024-04-13 08:37:28.689345,0.9166871071179036
Salt&Pepper,Xception,shot_noise_3,2024-04-13 08:37:31.207269,0.91120197297751
Salt&Pepper,Xception,snow_3,2024-04-13 08:37:33.723178,0.8280975833998312
Salt&Pepper,Xception,spatter_3,2024-04-13 08:37:36.251682,0.8150804306149124
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 08:37:38.774066,0.9171627878922124
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 08:37:41.293554,0.8630122904081275
Salt&Pepper,Xception,brightness_3,2024-04-13 08:47:31.499865,0.9288259234137992
Salt&Pepper,Xception,contrast_3,2024-04-13 08:47:34.221647,0.5397190581890712
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 08:47:36.968087,0.9394216104900442
Salt&Pepper,Xception,elastic_3,2024-04-13 08:47:39.691933,0.8669119730832004
Salt&Pepper,Xception,fog_3,2024-04-13 08:47:42.421025,0.7440761556194333
Salt&Pepper,Xception,frost_3,2024-04-13 08:47:45.141863,0.7950322978656914
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 08:47:47.877090,0.8982161487768299
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 08:47:50.588603,0.9109430181072096
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 08:47:53.335691,0.9272338393506424
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 08:47:56.068139,0.9303264897325249
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 08:47:58.824079,0.9497873726460848
Salt&Pepper,Xception,motion_blur_3,2024-04-13 08:48:01.551004,0.7862779244896798
Salt&Pepper,Xception,pixelate_3,2024-04-13 08:48:04.305396,0.9523730804577084
Salt&Pepper,Xception,saturate_3,2024-04-13 08:48:07.035384,0.9428155371793184
Salt&Pepper,Xception,shot_noise_3,2024-04-13 08:48:09.759557,0.9425086807903064
Salt&Pepper,Xception,snow_3,2024-04-13 08:48:12.496053,0.8606053741660802
Salt&Pepper,Xception,spatter_3,2024-04-13 08:48:15.241527,0.8453962634032157
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 08:48:18.002516,0.9439347930482512
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 08:48:20.740776,0.8815456789169694
Salt&Pepper,Xception,brightness_3,2024-04-13 09:02:01.752051,0.9457839859177324
Salt&Pepper,Xception,contrast_3,2024-04-13 09:02:04.509854,0.5719351330565916
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 09:02:07.238121,0.954650776526762
Salt&Pepper,Xception,elastic_3,2024-04-13 09:02:09.964737,0.8800678570649811
Salt&Pepper,Xception,fog_3,2024-04-13 09:02:12.719012,0.7696007538296024
Salt&Pepper,Xception,frost_3,2024-04-13 09:02:15.441246,0.8173472681190572
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 09:02:18.173254,0.9176618072471052
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 09:02:20.922102,0.9274990996030804
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 09:02:23.675268,0.9561020623535542
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 09:02:26.407772,0.9615965243746376
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 09:02:29.168847,0.9664944455237696
Salt&Pepper,Xception,motion_blur_3,2024-04-13 09:02:31.927705,0.7991538387347898
Salt&Pepper,Xception,pixelate_3,2024-04-13 09:02:34.675242,0.9704985896821
Salt&Pepper,Xception,saturate_3,2024-04-13 09:02:37.400267,0.967319187427188
Salt&Pepper,Xception,shot_noise_3,2024-04-13 09:02:40.187266,0.9664016440794968
Salt&Pepper,Xception,snow_3,2024-04-13 09:02:42.925373,0.8722601819653768
Salt&Pepper,Xception,spatter_3,2024-04-13 09:02:45.646430,0.8789452866872175
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 09:02:48.374382,0.9691989142105936
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 09:02:51.169085,0.9042852223177452
Salt&Pepper,Xception,brightness_3,2024-04-13 09:12:58.984670,0.9508786750391048
Salt&Pepper,Xception,contrast_3,2024-04-13 09:13:02.580786,0.6136065781331275
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 09:13:05.240234,0.9551068693683464
Salt&Pepper,Xception,elastic_3,2024-04-13 09:13:07.899201,0.8882745872240955
Salt&Pepper,Xception,fog_3,2024-04-13 09:13:10.581939,0.7864135476091425
Salt&Pepper,Xception,frost_3,2024-04-13 09:13:13.229255,0.854785815806675
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 09:13:15.928905,0.9242161267610792
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 09:13:18.627667,0.9265134816326108
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 09:13:21.291369,0.9529252764949748
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 09:13:23.962539,0.957683779929106
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 09:13:26.631917,0.9693875849945688
Salt&Pepper,Xception,motion_blur_3,2024-04-13 09:13:29.288332,0.8111916606099839
Salt&Pepper,Xception,pixelate_3,2024-04-13 09:13:31.961921,0.9689461620178724
Salt&Pepper,Xception,saturate_3,2024-04-13 09:13:34.627952,0.9603867185376376
Salt&Pepper,Xception,shot_noise_3,2024-04-13 09:13:37.299129,0.9632185506561316
Salt&Pepper,Xception,snow_3,2024-04-13 09:13:39.969474,0.8802936459768158
Salt&Pepper,Xception,spatter_3,2024-04-13 09:13:42.640271,0.8730567754164573
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 09:13:45.293129,0.9635462300074216
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 09:13:47.948092,0.9027147827371133
Salt&Pepper,Xception,brightness_3,2024-04-13 09:24:17.177319,0.9488667754195046
Salt&Pepper,Xception,contrast_3,2024-04-13 09:24:20.759796,0.5554151488926757
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 09:24:23.432644,0.941881710435333
Salt&Pepper,Xception,elastic_3,2024-04-13 09:24:26.093500,0.8724632527866065
Salt&Pepper,Xception,fog_3,2024-04-13 09:24:28.753918,0.7516129091749932
Salt&Pepper,Xception,frost_3,2024-04-13 09:24:31.412798,0.8500131407693947
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 09:24:34.088462,0.9110936418352216
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 09:24:36.767660,0.907009008036338
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 09:24:39.444934,0.9573561677734792
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 09:24:42.462933,0.9596084083162362
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 09:24:45.152096,0.9656005130374818
Salt&Pepper,Xception,motion_blur_3,2024-04-13 09:24:47.840943,0.7924087949778074
Salt&Pepper,Xception,pixelate_3,2024-04-13 09:24:50.538838,0.9662399737002474
Salt&Pepper,Xception,saturate_3,2024-04-13 09:24:53.236661,0.9587497385868392
Salt&Pepper,Xception,shot_noise_3,2024-04-13 09:24:55.915247,0.966868988113075
Salt&Pepper,Xception,snow_3,2024-04-13 09:24:58.607520,0.8825816106607525
Salt&Pepper,Xception,spatter_3,2024-04-13 09:25:01.287838,0.8756618612720851
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 09:25:03.969242,0.9676919322967849
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 09:25:06.656673,0.8918915615639778
Salt&Pepper,Xception,brightness_3,2024-04-13 09:36:33.245497,0.963194978751579
Salt&Pepper,Xception,contrast_3,2024-04-13 09:36:36.871118,0.5346976758393026
Salt&Pepper,Xception,defocus_blur_3,2024-04-13 09:36:39.538279,0.969179422165464
Salt&Pepper,Xception,elastic_3,2024-04-13 09:36:42.216363,0.8975232784303323
Salt&Pepper,Xception,fog_3,2024-04-13 09:36:44.897044,0.7459700472189574
Salt&Pepper,Xception,frost_3,2024-04-13 09:36:47.586861,0.8481163364565297
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-13 09:36:50.272885,0.9284841993089076
Salt&Pepper,Xception,gaussian_blur_3,2024-04-13 09:36:52.958184,0.937576892185576
Salt&Pepper,Xception,gaussian_noise_3,2024-04-13 09:36:55.652652,0.9597869820874064
Salt&Pepper,Xception,impulse_noise_3,2024-04-13 09:36:58.340905,0.9646862106502428
Salt&Pepper,Xception,jpeg_compression_3,2024-04-13 09:37:01.024676,0.9757527252631488
Salt&Pepper,Xception,motion_blur_3,2024-04-13 09:37:03.705331,0.8139059852146326
Salt&Pepper,Xception,pixelate_3,2024-04-13 09:37:06.409379,0.9829995501238972
Salt&Pepper,Xception,saturate_3,2024-04-13 09:37:09.111821,0.9789749376307048
Salt&Pepper,Xception,shot_noise_3,2024-04-13 09:37:11.798849,0.9745326077388334
Salt&Pepper,Xception,snow_3,2024-04-13 09:37:14.464162,0.8797057485513177
Salt&Pepper,Xception,spatter_3,2024-04-13 09:37:17.161290,0.8673101162744976
Salt&Pepper,Xception,speckle_noise_3,2024-04-13 09:37:19.840360,0.980474482760693
Salt&Pepper,Xception,zoom_blur_3,2024-04-13 09:37:22.524237,0.9080024297597176
GaussianNoise,Xception,brightness_3,2024-04-13 09:57:23.569291,0.9314629139030164
GaussianNoise,Xception,contrast_3,2024-04-13 09:57:26.263638,0.44468763256552
GaussianNoise,Xception,defocus_blur_3,2024-04-13 09:57:28.955257,0.8363788025186942
GaussianNoise,Xception,elastic_3,2024-04-13 09:57:31.626336,0.7750357085550056
GaussianNoise,Xception,fog_3,2024-04-13 09:57:34.313736,0.660811923870021
GaussianNoise,Xception,frost_3,2024-04-13 09:57:37.010156,0.8278689667306267
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 09:57:39.696101,0.8338248580840828
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 09:57:42.364114,0.752679702260787
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 09:57:45.042096,0.928750928673484
GaussianNoise,Xception,impulse_noise_3,2024-04-13 09:57:47.750264,0.9063329788712512
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 09:57:50.438095,0.9270845942864496
GaussianNoise,Xception,motion_blur_3,2024-04-13 09:57:53.092702,0.630271507563097
GaussianNoise,Xception,pixelate_3,2024-04-13 09:57:55.795694,0.9216322254432836
GaussianNoise,Xception,saturate_3,2024-04-13 09:57:58.526200,0.94203047041725
GaussianNoise,Xception,shot_noise_3,2024-04-13 09:58:01.196083,0.9365679758630244
GaussianNoise,Xception,snow_3,2024-04-13 09:58:03.877374,0.8777638592832993
GaussianNoise,Xception,spatter_3,2024-04-13 09:58:06.568459,0.8691591268430873
GaussianNoise,Xception,speckle_noise_3,2024-04-13 09:58:09.239455,0.9414302224170404
GaussianNoise,Xception,zoom_blur_3,2024-04-13 09:58:11.910070,0.7380856731537038
GaussianNoise,Xception,brightness_3,2024-04-13 10:09:33.173667,0.9187083350567278
GaussianNoise,Xception,contrast_3,2024-04-13 10:09:35.876838,0.4897475749171581
GaussianNoise,Xception,defocus_blur_3,2024-04-13 10:09:38.557048,0.8552965581308628
GaussianNoise,Xception,elastic_3,2024-04-13 10:09:41.232473,0.787210516790494
GaussianNoise,Xception,fog_3,2024-04-13 10:09:43.925518,0.7213449788641788
GaussianNoise,Xception,frost_3,2024-04-13 10:09:46.615674,0.7691458168832622
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 10:09:49.290932,0.8501667496896996
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 10:09:51.964352,0.7841994968943384
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 10:09:54.651430,0.954820746563502
GaussianNoise,Xception,impulse_noise_3,2024-04-13 10:09:57.323874,0.9324781155182652
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 10:09:59.999610,0.9425708040611316
GaussianNoise,Xception,motion_blur_3,2024-04-13 10:10:02.709591,0.6203333810578571
GaussianNoise,Xception,pixelate_3,2024-04-13 10:10:05.385051,0.93340297789396
GaussianNoise,Xception,saturate_3,2024-04-13 10:10:08.063544,0.94945908732981
GaussianNoise,Xception,shot_noise_3,2024-04-13 10:10:10.739985,0.9621999804778738
GaussianNoise,Xception,snow_3,2024-04-13 10:10:13.422774,0.8696327085491348
GaussianNoise,Xception,spatter_3,2024-04-13 10:10:16.103289,0.8795378126213007
GaussianNoise,Xception,speckle_noise_3,2024-04-13 10:10:18.777765,0.961547680393268
GaussianNoise,Xception,zoom_blur_3,2024-04-13 10:10:21.442158,0.7734576407888698
GaussianNoise,Xception,brightness_3,2024-04-13 10:26:15.331128,0.9708715314837548
GaussianNoise,Xception,contrast_3,2024-04-13 10:26:18.923490,0.5946907783295854
GaussianNoise,Xception,defocus_blur_3,2024-04-13 10:26:21.586429,0.9428133080298644
GaussianNoise,Xception,elastic_3,2024-04-13 10:26:24.226667,0.8812372610308763
GaussianNoise,Xception,fog_3,2024-04-13 10:26:26.880066,0.8109424904106461
GaussianNoise,Xception,frost_3,2024-04-13 10:26:29.540319,0.8856374035981551
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 10:26:32.200717,0.9142578929945308
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 10:26:34.855825,0.8883730350675739
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 10:26:37.530695,0.9725826050574918
GaussianNoise,Xception,impulse_noise_3,2024-04-13 10:26:40.195259,0.947401825677198
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 10:26:42.855332,0.9764896484105898
GaussianNoise,Xception,motion_blur_3,2024-04-13 10:26:45.512575,0.779040226844537
GaussianNoise,Xception,pixelate_3,2024-04-13 10:26:48.168028,0.9773962427810744
GaussianNoise,Xception,saturate_3,2024-04-13 10:26:50.831232,0.9782656032038336
GaussianNoise,Xception,shot_noise_3,2024-04-13 10:26:53.487749,0.9788701984505228
GaussianNoise,Xception,snow_3,2024-04-13 10:26:56.119094,0.9072066606473704
GaussianNoise,Xception,spatter_3,2024-04-13 10:26:58.780466,0.9006744588964735
GaussianNoise,Xception,speckle_noise_3,2024-04-13 10:27:01.451406,0.9802728603348388
GaussianNoise,Xception,zoom_blur_3,2024-04-13 10:27:04.114092,0.8671089257599753
GaussianNoise,Xception,brightness_3,2024-04-13 10:38:21.079476,0.9626057603610764
GaussianNoise,Xception,contrast_3,2024-04-13 10:38:23.755296,0.6126791669524232
GaussianNoise,Xception,defocus_blur_3,2024-04-13 10:38:26.443237,0.938008210243197
GaussianNoise,Xception,elastic_3,2024-04-13 10:38:29.109346,0.8632515468236793
GaussianNoise,Xception,fog_3,2024-04-13 10:38:31.824814,0.8183337384676355
GaussianNoise,Xception,frost_3,2024-04-13 10:38:34.499700,0.8615096600959864
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 10:38:37.183898,0.8988526061341471
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 10:38:39.852154,0.8843334298267074
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 10:38:42.525406,0.9515971671546118
GaussianNoise,Xception,impulse_noise_3,2024-04-13 10:38:45.210789,0.9209870357792768
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 10:38:47.881256,0.969585419247398
GaussianNoise,Xception,motion_blur_3,2024-04-13 10:38:50.552536,0.7327056620137884
GaussianNoise,Xception,pixelate_3,2024-04-13 10:38:53.243561,0.9731552483541618
GaussianNoise,Xception,saturate_3,2024-04-13 10:38:55.967305,0.970949158894895
GaussianNoise,Xception,shot_noise_3,2024-04-13 10:38:58.650987,0.9635201885056072
GaussianNoise,Xception,snow_3,2024-04-13 10:39:01.350729,0.8948040039340869
GaussianNoise,Xception,spatter_3,2024-04-13 10:39:04.063145,0.8820810427364478
GaussianNoise,Xception,speckle_noise_3,2024-04-13 10:39:06.736620,0.9661731117384528
GaussianNoise,Xception,zoom_blur_3,2024-04-13 10:39:09.424787,0.8627003441062098
GaussianNoise,Xception,brightness_3,2024-04-13 10:50:28.804311,0.961270873621617
GaussianNoise,Xception,contrast_3,2024-04-13 10:50:31.490338,0.584319614091332
GaussianNoise,Xception,defocus_blur_3,2024-04-13 10:50:34.176521,0.9088389396446752
GaussianNoise,Xception,elastic_3,2024-04-13 10:50:36.868053,0.8422953687625927
GaussianNoise,Xception,fog_3,2024-04-13 10:50:39.576517,0.7830427708016596
GaussianNoise,Xception,frost_3,2024-04-13 10:50:42.265913,0.8321761498476595
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 10:50:44.954227,0.8831665910673185
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 10:50:47.646712,0.8367296004546162
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 10:50:50.336115,0.9647194405216184
GaussianNoise,Xception,impulse_noise_3,2024-04-13 10:50:53.011232,0.9358561793399685
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 10:50:55.689347,0.9681048957878622
GaussianNoise,Xception,motion_blur_3,2024-04-13 10:50:58.348237,0.7096665800010385
GaussianNoise,Xception,pixelate_3,2024-04-13 10:51:01.036111,0.9647872405930707
GaussianNoise,Xception,saturate_3,2024-04-13 10:51:03.732303,0.9847203980482688
GaussianNoise,Xception,shot_noise_3,2024-04-13 10:51:06.428176,0.976901297407642
GaussianNoise,Xception,snow_3,2024-04-13 10:51:09.109444,0.8991286323131163
GaussianNoise,Xception,spatter_3,2024-04-13 10:51:11.797406,0.9056351509634076
GaussianNoise,Xception,speckle_noise_3,2024-04-13 10:51:14.462848,0.9815035118793368
GaussianNoise,Xception,zoom_blur_3,2024-04-13 10:51:17.143984,0.8226410341393429
GaussianNoise,Xception,brightness_3,2024-04-13 11:01:24.369296,0.9572628693914964
GaussianNoise,Xception,contrast_3,2024-04-13 11:01:26.904516,0.4962950113375112
GaussianNoise,Xception,defocus_blur_3,2024-04-13 11:01:29.434607,0.9124871765030832
GaussianNoise,Xception,elastic_3,2024-04-13 11:01:31.963222,0.8458940063362974
GaussianNoise,Xception,fog_3,2024-04-13 11:01:34.485523,0.7555345956217608
GaussianNoise,Xception,frost_3,2024-04-13 11:01:37.028120,0.844977847244645
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 11:01:39.559615,0.890022304474242
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 11:01:42.085197,0.8481197930314723
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 11:01:44.622972,0.970488603505848
GaussianNoise,Xception,impulse_noise_3,2024-04-13 11:01:47.143220,0.9386343389974534
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 11:01:49.656520,0.9698312210039504
GaussianNoise,Xception,motion_blur_3,2024-04-13 11:01:52.184616,0.7055290093187935
GaussianNoise,Xception,pixelate_3,2024-04-13 11:01:54.724390,0.962323641793953
GaussianNoise,Xception,saturate_3,2024-04-13 11:01:57.244451,0.9771823513834674
GaussianNoise,Xception,shot_noise_3,2024-04-13 11:01:59.788623,0.9781854395088402
GaussianNoise,Xception,snow_3,2024-04-13 11:02:02.319241,0.8985627467334221
GaussianNoise,Xception,spatter_3,2024-04-13 11:02:04.856396,0.8918254496561776
GaussianNoise,Xception,speckle_noise_3,2024-04-13 11:02:07.394858,0.9801918910372164
GaussianNoise,Xception,zoom_blur_3,2024-04-13 11:02:09.919457,0.8270954442817409
GaussianNoise,Xception,brightness_3,2024-04-13 11:12:45.211571,0.9673581835361064
GaussianNoise,Xception,contrast_3,2024-04-13 11:12:47.751632,0.5723325336983744
GaussianNoise,Xception,defocus_blur_3,2024-04-13 11:12:50.293130,0.9343132325775156
GaussianNoise,Xception,elastic_3,2024-04-13 11:12:53.163031,0.8706958307547106
GaussianNoise,Xception,fog_3,2024-04-13 11:12:55.736808,0.8082630704964296
GaussianNoise,Xception,frost_3,2024-04-13 11:12:58.298361,0.86320466388271
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 11:13:00.864417,0.9118084551885512
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 11:13:03.424379,0.881354145229705
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 11:13:05.978694,0.9686542351635772
GaussianNoise,Xception,impulse_noise_3,2024-04-13 11:13:08.535392,0.9357057299263406
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 11:13:11.111578,0.9759560286850516
GaussianNoise,Xception,motion_blur_3,2024-04-13 11:13:13.660771,0.7519031073457405
GaussianNoise,Xception,pixelate_3,2024-04-13 11:13:16.228134,0.9740818383806262
GaussianNoise,Xception,saturate_3,2024-04-13 11:13:18.770430,0.9764767743919788
GaussianNoise,Xception,shot_noise_3,2024-04-13 11:13:21.323130,0.9764298497951548
GaussianNoise,Xception,snow_3,2024-04-13 11:13:23.875689,0.9056825035147628
GaussianNoise,Xception,spatter_3,2024-04-13 11:13:26.430051,0.8957915972767039
GaussianNoise,Xception,speckle_noise_3,2024-04-13 11:13:28.953209,0.9785348120618226
GaussianNoise,Xception,zoom_blur_3,2024-04-13 11:13:31.499547,0.8725037537488719
GaussianNoise,Xception,brightness_3,2024-04-13 11:25:02.926051,0.9737310392079058
GaussianNoise,Xception,contrast_3,2024-04-13 11:25:05.480098,0.5657641203192166
GaussianNoise,Xception,defocus_blur_3,2024-04-13 11:25:08.031317,0.93081140866247
GaussianNoise,Xception,elastic_3,2024-04-13 11:25:10.581251,0.8608210660190156
GaussianNoise,Xception,fog_3,2024-04-13 11:25:13.121255,0.7894598947872907
GaussianNoise,Xception,frost_3,2024-04-13 11:25:15.663840,0.8683803567964512
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 11:25:18.220520,0.9001462319439444
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 11:25:20.757413,0.867414754423806
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 11:25:23.323954,0.974324892863559
GaussianNoise,Xception,impulse_noise_3,2024-04-13 11:25:25.872659,0.9459383883160266
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 11:25:28.421921,0.9753087955103992
GaussianNoise,Xception,motion_blur_3,2024-04-13 11:25:30.965318,0.7500538300182367
GaussianNoise,Xception,pixelate_3,2024-04-13 11:25:33.509873,0.9762365370054092
GaussianNoise,Xception,saturate_3,2024-04-13 11:25:36.052368,0.9834715800353904
GaussianNoise,Xception,shot_noise_3,2024-04-13 11:25:38.597130,0.982904087848972
GaussianNoise,Xception,snow_3,2024-04-13 11:25:41.144053,0.9120176699238272
GaussianNoise,Xception,spatter_3,2024-04-13 11:25:43.688889,0.9079230428019838
GaussianNoise,Xception,speckle_noise_3,2024-04-13 11:25:46.264669,0.9875956480632304
GaussianNoise,Xception,zoom_blur_3,2024-04-13 11:25:48.805423,0.8389369783471062
GaussianNoise,Xception,brightness_3,2024-04-13 11:36:29.032855,0.9725490572188222
GaussianNoise,Xception,contrast_3,2024-04-13 11:36:32.463471,0.5215527230852955
GaussianNoise,Xception,defocus_blur_3,2024-04-13 11:36:34.987992,0.9143552052148454
GaussianNoise,Xception,elastic_3,2024-04-13 11:36:37.503096,0.8474424082435963
GaussianNoise,Xception,fog_3,2024-04-13 11:36:40.028130,0.7755461853614216
GaussianNoise,Xception,frost_3,2024-04-13 11:36:42.561659,0.8523615061947722
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 11:36:45.120075,0.8905360434726312
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 11:36:47.656227,0.8374564649037811
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 11:36:50.179519,0.9792704278213172
GaussianNoise,Xception,impulse_noise_3,2024-04-13 11:36:52.710681,0.9508437359974304
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 11:36:55.248243,0.978528534208006
GaussianNoise,Xception,motion_blur_3,2024-04-13 11:36:57.760391,0.7209593349218191
GaussianNoise,Xception,pixelate_3,2024-04-13 11:37:00.287873,0.9808119387161084
GaussianNoise,Xception,saturate_3,2024-04-13 11:37:02.824977,0.9845431333476306
GaussianNoise,Xception,shot_noise_3,2024-04-13 11:37:05.351172,0.9856167031373048
GaussianNoise,Xception,snow_3,2024-04-13 11:37:07.893108,0.9143325920216616
GaussianNoise,Xception,spatter_3,2024-04-13 11:37:10.433321,0.9100534710480744
GaussianNoise,Xception,speckle_noise_3,2024-04-13 11:37:12.967297,0.9895070832880476
GaussianNoise,Xception,zoom_blur_3,2024-04-13 11:37:15.534789,0.8189306453532508
GaussianNoise,Xception,brightness_3,2024-04-13 11:47:02.432569,0.968555556383925
GaussianNoise,Xception,contrast_3,2024-04-13 11:47:05.915519,0.6284057414050113
GaussianNoise,Xception,defocus_blur_3,2024-04-13 11:47:08.459896,0.9466006521262162
GaussianNoise,Xception,elastic_3,2024-04-13 11:47:10.988402,0.876076910788588
GaussianNoise,Xception,fog_3,2024-04-13 11:47:13.524076,0.8276287267268939
GaussianNoise,Xception,frost_3,2024-04-13 11:47:16.050672,0.8656463275400815
