,Approach,Corruption Type,Date,Fscore,Model
320,DefaultAug+S&P,spatter,2024-04-09 04:18:36.139448,0.8462210668805316,Xception
321,DefaultAug+S&P,speckle noise,2024-04-09 04:18:38.690484,0.9251504144334336,Xception
322,DefaultAug+S&P,zoom blur,2024-04-09 04:18:41.219268,0.9073295419002784,Xception
323,DefaultAug+S&P,brightness,2024-04-09 04:29:25.824074,0.9352465551857784,Xception
324,DefaultAug+S&P,contrast,2024-04-09 04:29:28.367537,0.6560457212388983,Xception
325,DefaultAug+S&P,defocus blur,2024-04-09 04:29:30.884381,0.9456501863760678,Xception
326,DefaultAug+S&P,elastic,2024-04-09 04:29:33.409480,0.9093164670950844,Xception
327,DefaultAug+S&P,fog,2024-04-09 04:29:35.927168,0.8345945726782672,Xception
328,DefaultAug+S&P,frost,2024-04-09 04:29:38.473119,0.8502246914422116,Xception
329,DefaultAug+S&P,frosted glass blur,2024-04-09 04:29:40.996033,0.8926327807971172,Xception
330,DefaultAug+S&P,gaussian blur,2024-04-09 04:29:43.536513,0.9231285529749964,Xception
331,DefaultAug+S&P,gaussian noise,2024-04-09 04:29:46.121958,0.9101388469397624,Xception
332,DefaultAug+S&P,impulse noise,2024-04-09 04:29:48.652424,0.92181754768913,Xception
333,DefaultAug+S&P,jpeg compression,2024-04-09 04:29:51.185650,0.9308238401156756,Xception
334,DefaultAug+S&P,motion blur,2024-04-09 04:29:53.735104,0.8460291094601052,Xception
335,DefaultAug+S&P,pixelate,2024-04-09 04:29:56.265151,0.9475650332044422,Xception
336,DefaultAug+S&P,saturate,2024-04-09 04:29:58.804231,0.9437033952873396,Xception
337,DefaultAug+S&P,shot noise,2024-04-09 04:30:01.341906,0.9233656440897,Xception
338,DefaultAug+S&P,snow,2024-04-09 04:30:03.892511,0.864056532934584,Xception
339,DefaultAug+S&P,spatter,2024-04-09 04:30:06.425309,0.8461884692153395,Xception
340,DefaultAug+S&P,speckle noise,2024-04-09 04:30:08.975481,0.932274908141258,Xception
341,DefaultAug+S&P,zoom blur,2024-04-09 04:30:11.506101,0.9143944910492798,Xception
342,DefaultAug+S&P,brightness,2024-04-09 04:40:06.748847,0.933139287861078,Xception
343,DefaultAug+S&P,contrast,2024-04-09 04:40:09.306034,0.6585919128671966,Xception
344,DefaultAug+S&P,defocus blur,2024-04-09 04:40:11.854374,0.9428513504647932,Xception
345,DefaultAug+S&P,elastic,2024-04-09 04:40:14.404609,0.9109130150887044,Xception
346,DefaultAug+S&P,fog,2024-04-09 04:40:16.914281,0.8371350148166563,Xception
347,DefaultAug+S&P,frost,2024-04-09 04:40:19.460962,0.8491206534643357,Xception
348,DefaultAug+S&P,frosted glass blur,2024-04-09 04:40:22.006256,0.9087924078237948,Xception
349,DefaultAug+S&P,gaussian blur,2024-04-09 04:40:24.560248,0.922133819128042,Xception
350,DefaultAug+S&P,gaussian noise,2024-04-09 04:40:27.117613,0.922114515713196,Xception
351,DefaultAug+S&P,impulse noise,2024-04-09 04:40:29.655721,0.9315146881699872,Xception
352,DefaultAug+S&P,jpeg compression,2024-04-09 04:40:32.172982,0.9324688110013216,Xception
353,DefaultAug+S&P,motion blur,2024-04-09 04:40:34.706021,0.8482821145134206,Xception
354,DefaultAug+S&P,pixelate,2024-04-09 04:40:37.247822,0.9492650838805364,Xception
355,DefaultAug+S&P,saturate,2024-04-09 04:40:39.789767,0.935963819601033,Xception
356,DefaultAug+S&P,shot noise,2024-04-09 04:40:42.334492,0.9369580487878582,Xception
357,DefaultAug+S&P,snow,2024-04-09 04:40:44.900855,0.8497995586648839,Xception
358,DefaultAug+S&P,spatter,2024-04-09 04:40:47.435201,0.841613701935013,Xception
359,DefaultAug+S&P,speckle noise,2024-04-09 04:40:49.972832,0.9421013460636384,Xception
360,DefaultAug+S&P,zoom blur,2024-04-09 04:40:52.501147,0.9244442961844268,Xception
361,DefaultAug+S&P,brightness,2024-04-09 04:49:58.730595,0.9318052999062936,Xception
362,DefaultAug+S&P,contrast,2024-04-09 04:50:01.275174,0.6958801504578777,Xception
363,DefaultAug+S&P,defocus blur,2024-04-09 04:50:03.797251,0.9551535797780804,Xception
364,DefaultAug+S&P,elastic,2024-04-09 04:50:06.341413,0.9261574931834624,Xception
365,DefaultAug+S&P,fog,2024-04-09 04:50:08.863297,0.8342932120057022,Xception
366,DefaultAug+S&P,frost,2024-04-09 04:50:11.414020,0.8298447751118486,Xception
367,DefaultAug+S&P,frosted glass blur,2024-04-09 04:50:13.944142,0.9096856572965926,Xception
368,DefaultAug+S&P,gaussian blur,2024-04-09 04:50:16.472999,0.9343535187844172,Xception
369,DefaultAug+S&P,gaussian noise,2024-04-09 04:50:19.013625,0.8965515162670089,Xception
370,DefaultAug+S&P,impulse noise,2024-04-09 04:50:21.557354,0.9183904215683082,Xception
371,DefaultAug+S&P,jpeg compression,2024-04-09 04:50:24.104359,0.92641855520419,Xception
372,DefaultAug+S&P,motion blur,2024-04-09 04:50:26.634191,0.8616060260503211,Xception
373,DefaultAug+S&P,pixelate,2024-04-09 04:50:29.165506,0.94696596879141,Xception
374,DefaultAug+S&P,saturate,2024-04-09 04:50:31.720105,0.9488519918439868,Xception
375,DefaultAug+S&P,shot noise,2024-04-09 04:50:34.250307,0.9189720919364672,Xception
376,DefaultAug+S&P,snow,2024-04-09 04:50:36.786436,0.8248636823697307,Xception
377,DefaultAug+S&P,spatter,2024-04-09 04:50:39.318164,0.805604636606715,Xception
378,DefaultAug+S&P,speckle noise,2024-04-09 04:50:41.907923,0.9273153696278768,Xception
379,DefaultAug+S&P,zoom blur,2024-04-09 04:50:44.430080,0.9332813882113852,Xception
