,Approach,Corruption Type,Date,Fscore,Model
365,DefaultAug+S&P,fog,2024-04-08 23:09:48.131095,0.7620998763744766,ResNet50
366,DefaultAug+S&P,frost,2024-04-08 23:09:50.631362,0.797196967207772,ResNet50
367,DefaultAug+S&P,frosted glass blur,2024-04-08 23:09:53.098487,0.8975425507247555,ResNet50
368,DefaultAug+S&P,gaussian blur,2024-04-08 23:09:55.582960,0.909075759672216,ResNet50
369,DefaultAug+S&P,gaussian noise,2024-04-08 23:09:58.066713,0.92618012906256,ResNet50
370,DefaultAug+S&P,impulse noise,2024-04-08 23:10:00.548568,0.9186163351775272,ResNet50
371,DefaultAug+S&P,jpeg compression,2024-04-08 23:10:03.006359,0.9226828313111726,ResNet50
372,DefaultAug+S&P,motion blur,2024-04-08 23:10:05.476385,0.809642842922696,ResNet50
373,DefaultAug+S&P,pixelate,2024-04-08 23:10:07.937591,0.9382153733663589,ResNet50
374,DefaultAug+S&P,saturate,2024-04-08 23:10:10.391716,0.9137304674631542,ResNet50
375,DefaultAug+S&P,shot noise,2024-04-08 23:10:12.864866,0.9283965808038188,ResNet50
376,DefaultAug+S&P,snow,2024-04-08 23:10:15.332457,0.8467818928111435,ResNet50
377,DefaultAug+S&P,spatter,2024-04-08 23:10:17.788667,0.8325494320036952,ResNet50
378,DefaultAug+S&P,speckle noise,2024-04-08 23:10:20.255130,0.9338342445931428,ResNet50
379,DefaultAug+S&P,zoom blur,2024-04-08 23:10:22.764474,0.8980837356429758,ResNet50
