strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Baseline,LSTM,Deletion 5,2024-12-20 17:08:08.790919,415.5773072242737,4,0.8875,0.3151937425136566,0.8951011714589989,0.8847368421052632,0.8898888300688195,1900.0,0.9578216764548853,0.9442105263157896,0.9509673999469918,1900.0,0.8670678336980306,0.8342105263157895,0.8503218884120172,1900.0,0.8337456704601682,0.8868421052631579,0.8594746238204539,1900.0,0.8884340880180207,0.8875,0.8876631855620706,7600.0,0.8884340880180208,0.8875,0.8876631855620707,7600.0
Baseline,LSTM,Insertion 1,2024-12-20 17:08:10.760143,415.5773072242737,4,0.8497368421052631,0.4539160132408142,0.881578947368421,0.8463157894736842,0.8635875402792696,1900.0,0.9371002132196162,0.9252631578947368,0.9311440677966102,1900.0,0.9009497964721844,0.6989473684210527,0.7871962062833432,1900.0,0.7271228359439407,0.9284210526315788,0.8155339805825242,1900.0,0.8616879482510407,0.8497368421052631,0.8493654487354368,7600.0,0.8616879482510406,0.8497368421052631,0.8493654487354367,7600.0
Baseline,LSTM,Insertion 2,2024-12-20 17:08:12.721688,415.5773072242737,4,0.796578947368421,0.6556838750839233,0.8396946564885496,0.8105263157894737,0.8248527048741296,1900.0,0.9114754098360656,0.8778947368421053,0.8943699731903485,1900.0,0.9001663893510815,0.5694736842105264,0.6976144422952933,1900.0,0.6452084857351865,0.9284210526315788,0.7613293051359517,1900.0,0.8241362353527208,0.796578947368421,0.7945416063739308,7600.0,0.8241362353527208,0.796578947368421,0.7945416063739307,7600.0
Baseline,LSTM,Insertion 3,2024-12-20 17:08:14.686483,415.5773072242737,4,0.7685526315789474,0.811835765838623,0.8252808988764045,0.7731578947368422,0.7983695652173913,1900.0,0.906145251396648,0.8536842105263158,0.8791327913279133,1900.0,0.9104618284637136,0.508421052631579,0.6524822695035462,1900.0,0.6008757157292017,0.9389473684210526,0.7327993427808585,1900.0,0.8106909236164919,0.7685526315789474,0.7656959922074272,7600.0,0.810690923616492,0.7685526315789474,0.7656959922074272,7600.0
Baseline,LSTM,Insertion 4,2024-12-20 17:08:16.671387,415.5773072242737,4,0.715,1.0819860696792605,0.821882951653944,0.68,0.7442396313364056,1900.0,0.9094097019286966,0.8189473684210526,0.8618111326502353,1900.0,0.90303738317757,0.4068421052631579,0.5609579100145138,1900.0,0.5238370413175383,0.9542105263157896,0.676366349561649,1900.0,0.7895417695194372,0.715,0.7108437558907008,7600.0,0.7895417695194371,0.715,0.710843755890701,7600.0
Baseline,LSTM,Insertion 5,2024-12-20 17:08:18.656071,415.5773072242737,4,0.533157894736842,1.739313006401062,0.7772020725388601,0.1578947368421052,0.2624671916010498,1900.0,0.8868613138686131,0.7673684210526316,0.8227990970654627,1900.0,0.8913043478260869,0.2373684210526316,0.3748960931005818,1900.0,0.3639415481832543,0.97,0.5292935094773119,1900.0,0.7298273206042036,0.533157894736842,0.4973639728111015,7600.0,0.7298273206042035,0.533157894736842,0.4973639728111015,7600.0
Baseline,LSTM,Sentence Noise Injection 1,2024-12-20 17:08:20.622680,415.5773072242737,4,0.7347368421052631,0.7897177338600159,0.9155975692099932,0.7136842105263158,0.8021295474711624,1900.0,0.7773987206823028,0.9594736842105264,0.8588928150765607,1900.0,0.959349593495935,0.3105263157894737,0.4691848906560636,1900.0,0.5745489078822412,0.9552631578947368,0.7175331093101404,1900.0,0.806723697817618,0.7347368421052631,0.7119350906284817,7600.0,0.8067236978176182,0.7347368421052631,0.7119350906284817,7600.0
Baseline,LSTM,Sentence Noise Injection 2,2024-12-20 17:08:22.635560,415.5773072242737,4,0.5542105263157895,1.4010052680969238,0.9525993883792048,0.3278947368421052,0.4878621769772905,1900.0,0.6379626236716746,0.9163157894736842,0.7522143011449557,1900.0,0.9428571428571428,0.0347368421052631,0.0670050761421319,1900.0,0.4297082228116711,0.9378947368421052,0.5893831652058872,1900.0,0.7407818444299233,0.5542105263157895,0.4741161798675663,7600.0,0.7407818444299233,0.5542105263157895,0.4741161798675662,7600.0
Baseline,LSTM,Sentence Noise Injection 3,2024-12-20 17:08:24.674104,415.5773072242737,4,0.4726315789473684,1.5764323472976685,0.9479553903345724,0.1342105263157894,0.2351313969571231,1900.0,0.5439632545931758,0.8726315789473684,0.6701697655618432,1900.0,0.9285714285714286,0.0068421052631578,0.0135841170323928,1900.0,0.3902553291168892,0.8768421052631579,0.5401199546117685,1900.0,0.7026863506540165,0.4726315789473684,0.3647513085407819,7600.0,0.7026863506540165,0.4726315789473684,0.3647513085407819,7600.0
Baseline,LSTM,Sentence Noise Injection 4,2024-12-20 17:08:26.769881,415.5773072242737,4,0.4294736842105263,1.5125882625579834,0.9342105263157896,0.0373684210526315,0.0718623481781376,1900.0,0.4883509833585476,0.8494736842105263,0.6201729106628242,1900.0,1.0,0.0021052631578947,0.0042016806722689,1900.0,0.3736654804270463,0.8289473684210527,0.5151267375306623,1900.0,0.699056747525346,0.4294736842105263,0.3028409192609732,7600.0,0.6990567475253459,0.4294736842105263,0.3028409192609732,7600.0
Baseline,LSTM,Sentence Noise Injection 5,2024-12-20 17:08:28.939179,415.5773072242737,4,0.4009210526315789,1.5337131023406982,0.8688524590163934,0.0278947368421052,0.054054054054054,1900.0,0.4318438914027149,0.8036842105263158,0.5618101545253863,1900.0,1.0,0.0005263157894736,0.0010520778537611,1900.0,0.3663168415792104,0.771578947368421,0.4967807522873602,1900.0,0.6667532979995796,0.4009210526315789,0.2784242596801404,7600.0,0.6667532979995796,0.4009210526315789,0.2784242596801404,7600.0
Baseline,LSTM,Case Randomization 1,2024-12-20 17:08:30.868717,415.5773072242737,4,0.9061842105263158,0.2839995920658111,0.926655719759168,0.8910526315789473,0.9085055004024684,1900.0,0.9616797900262468,0.9642105263157896,0.9629434954007884,1900.0,0.8845315904139434,0.8547368421052631,0.8693790149892934,1900.0,0.8553149606299213,0.9147368421052632,0.884028484231943,1900.0,0.90704551520732,0.9061842105263158,0.9062141237561232,7600.0,0.9070455152073198,0.9061842105263158,0.9062141237561232,7600.0
Baseline,LSTM,Case Randomization 2,2024-12-20 17:08:32.830442,415.5773072242737,4,0.9061842105263158,0.2839995920658111,0.926655719759168,0.8910526315789473,0.9085055004024684,1900.0,0.9616797900262468,0.9642105263157896,0.9629434954007884,1900.0,0.8845315904139434,0.8547368421052631,0.8693790149892934,1900.0,0.8553149606299213,0.9147368421052632,0.884028484231943,1900.0,0.90704551520732,0.9061842105263158,0.9062141237561232,7600.0,0.9070455152073198,0.9061842105263158,0.9062141237561232,7600.0
Baseline,LSTM,Case Randomization 3,2024-12-20 17:08:34.761912,415.5773072242737,4,0.9061842105263158,0.2839995920658111,0.926655719759168,0.8910526315789473,0.9085055004024684,1900.0,0.9616797900262468,0.9642105263157896,0.9629434954007884,1900.0,0.8845315904139434,0.8547368421052631,0.8693790149892934,1900.0,0.8553149606299213,0.9147368421052632,0.884028484231943,1900.0,0.90704551520732,0.9061842105263158,0.9062141237561232,7600.0,0.9070455152073198,0.9061842105263158,0.9062141237561232,7600.0
Baseline,LSTM,Case Randomization 4,2024-12-20 17:08:36.703481,415.5773072242737,4,0.9061842105263158,0.2839995920658111,0.926655719759168,0.8910526315789473,0.9085055004024684,1900.0,0.9616797900262468,0.9642105263157896,0.9629434954007884,1900.0,0.8845315904139434,0.8547368421052631,0.8693790149892934,1900.0,0.8553149606299213,0.9147368421052632,0.884028484231943,1900.0,0.90704551520732,0.9061842105263158,0.9062141237561232,7600.0,0.9070455152073198,0.9061842105263158,0.9062141237561232,7600.0
Baseline,LSTM,Case Randomization 5,2024-12-20 17:08:38.630789,415.5773072242737,4,0.9061842105263158,0.2839995920658111,0.926655719759168,0.8910526315789473,0.9085055004024684,1900.0,0.9616797900262468,0.9642105263157896,0.9629434954007884,1900.0,0.8845315904139434,0.8547368421052631,0.8693790149892934,1900.0,0.8553149606299213,0.9147368421052632,0.884028484231943,1900.0,0.90704551520732,0.9061842105263158,0.9062141237561232,7600.0,0.9070455152073198,0.9061842105263158,0.9062141237561232,7600.0
Baseline,LSTM,Entity Masking 1,2024-12-20 17:08:40.581129,415.5773072242737,4,0.8903947368421052,0.3347682058811188,0.9039825422804146,0.8721052631578947,0.8877578355210287,1900.0,0.9623858140784524,0.9426315789473684,0.9524062749268812,1900.0,0.8648208469055375,0.838421052631579,0.8514163548904329,1900.0,0.8362403100775194,0.9084210526315788,0.8708375378405651,1900.0,0.891857378335481,0.8903947368421052,0.890604500794727,7600.0,0.8918573783354811,0.8903947368421052,0.890604500794727,7600.0
Baseline,LSTM,Entity Masking 2,2024-12-20 17:08:42.544437,415.5773072242737,4,0.888421052631579,0.3404137790203094,0.9033315128345166,0.8705263157894737,0.8866255695523988,1900.0,0.9595905172413792,0.9373684210526316,0.948349307774228,1900.0,0.8642509464575446,0.8410526315789474,0.8524939983995732,1900.0,0.8328488372093024,0.9047368421052632,0.8673057517658931,1900.0,0.8900054534356858,0.8884210526315789,0.8886936568730233,7600.0,0.8900054534356858,0.888421052631579,0.8886936568730232,7600.0
Baseline,LSTM,Entity Masking 3,2024-12-20 17:08:44.491723,415.5773072242737,4,0.8835526315789474,0.3531442284584045,0.8933405522468868,0.868421052631579,0.8807045636509208,1900.0,0.9621503017004936,0.923157894736842,0.9422508729519204,1900.0,0.8572967151319332,0.8378947368421052,0.8474846952355602,1900.0,0.829232995658466,0.9047368421052632,0.8653410521016864,1900.0,0.8855051411844449,0.8835526315789474,0.883945295985022,7600.0,0.885505141184445,0.8835526315789474,0.8839452959850219,7600.0
Baseline,LSTM,Entity Masking 4,2024-12-20 17:08:46.440637,415.5773072242737,4,0.8751315789473684,0.3728325366973877,0.8792270531400966,0.8621052631578947,0.8705819824608025,1900.0,0.960290827740492,0.9036842105263158,0.9311279826464208,1900.0,0.8552915766738661,0.8336842105263158,0.8443496801705757,1900.0,0.8164043872198379,0.9010526315789472,0.856642481861396,1900.0,0.8778034611935732,0.8751315789473684,0.8756755317847987,7600.0,0.8778034611935732,0.8751315789473684,0.8756755317847987,7600.0
Baseline,LSTM,Entity Masking 5,2024-12-20 17:08:48.397626,415.5773072242737,4,0.8492105263157895,0.4562983512878418,0.8355023425299323,0.8447368421052631,0.8400942161737766,1900.0,0.96028880866426,0.84,0.8961257720381808,1900.0,0.8433406113537117,0.8131578947368421,0.8279742765273312,1900.0,0.7816933638443936,0.8989473684210526,0.8362301101591187,1900.0,0.8552062815980743,0.8492105263157894,0.8501060937246019,7600.0,0.8552062815980743,0.8492105263157895,0.8501060937246019,7600.0
Baseline,LSTM,Shuffling 1,2024-12-20 17:08:50.340157,415.5773072242737,4,0.9039473684210526,0.2898948788642883,0.9272326350606396,0.8852631578947369,0.9057619816908992,1900.0,0.9596858638743456,0.9647368421052632,0.9622047244094488,1900.0,0.8802168021680217,0.8547368421052631,0.8672897196261682,1900.0,0.8522895125553914,0.9110526315789472,0.8806919358941745,1900.0,0.9048562034145996,0.9039473684210526,0.9039870904051726,7600.0,0.9048562034145996,0.9039473684210526,0.9039870904051728,7600.0
Baseline,LSTM,Shuffling 2,2024-12-20 17:08:52.301679,415.5773072242737,4,0.9035526315789474,0.2926094233989715,0.9237520570488206,0.8863157894736842,0.9046467902229384,1900.0,0.9612159329140462,0.9652631578947368,0.9632352941176472,1900.0,0.8803046789989118,0.8515789473684211,0.8657035848047084,1900.0,0.8522895125553914,0.9110526315789472,0.8806919358941745,1900.0,0.9043905453792924,0.9035526315789472,0.9035694012598672,7600.0,0.9043905453792924,0.9035526315789474,0.9035694012598672,7600.0
Baseline,LSTM,Shuffling 3,2024-12-20 17:08:54.223153,415.5773072242737,4,0.9031578947368422,0.295328825712204,0.9237938596491228,0.8868421052631579,0.9049409237379162,1900.0,0.9610731194108364,0.9615789473684212,0.9613259668508288,1900.0,0.8777717685235262,0.8542105263157894,0.8658308882368632,1900.0,0.853405725567621,0.91,0.8807947019867549,1900.0,0.9040111182877768,0.9031578947368422,0.9032231202030908,7600.0,0.9040111182877766,0.9031578947368422,0.9032231202030908,7600.0
Baseline,LSTM,Shuffling 4,2024-12-20 17:08:56.148743,415.5773072242737,4,0.9019736842105264,0.2995461821556091,0.9252336448598132,0.8857894736842106,0.9050820112933584,1900.0,0.9586387434554974,0.9636842105263158,0.9611548556430446,1900.0,0.8747300215982722,0.8526315789473684,0.8635394456289979,1900.0,0.8524021792966815,0.9057894736842104,0.878285276856341,1900.0,0.902751147302566,0.9019736842105264,0.9020153973554356,7600.0,0.902751147302566,0.9019736842105264,0.9020153973554356,7600.0
Baseline,LSTM,Shuffling 5,2024-12-20 17:08:58.084500,415.5773072242737,4,0.9040789473684212,0.3000500798225403,0.9260077305356156,0.8826315789473684,0.9037995149555376,1900.0,0.9626904887020494,0.9642105263157896,0.9634499079673942,1900.0,0.8719447396386822,0.8636842105263158,0.8677948175568482,1900.0,0.8587824351297405,0.9057894736842104,0.8816598360655737,1900.0,0.904856348501522,0.904078947368421,0.9041760191363384,7600.0,0.904856348501522,0.9040789473684212,0.9041760191363384,7600.0
Baseline,LSTM,In-Distribution,2024-12-20 17:15:59.312916,418.418940782547,5,0.9028947368421052,0.3039217293262481,0.91362660944206,0.8963157894736842,0.9048884165781084,1900.0,0.957922077922078,0.9705263157894736,0.9641830065359476,1900.0,0.8850828729281768,0.8431578947368421,0.8636118598382749,1900.0,0.856071964017991,0.901578947368421,0.8782363496539349,1900.0,0.9031758810775764,0.9028947368421052,0.9027299081515664,7600.0,0.9031758810775764,0.9028947368421052,0.9027299081515664,7600.0
Baseline,LSTM,Typo 1,2024-12-20 17:16:01.988284,418.418940782547,5,0.7857894736842105,0.5926194787025452,0.8476027397260274,0.781578947368421,0.8132530120481928,1900.0,0.9436705027256208,0.82,0.8774992959729654,1900.0,0.9161290322580644,0.5978947368421053,0.7235668789808917,1900.0,0.6063577950625634,0.9436842105263158,0.7383158328186123,1900.0,0.828440017443069,0.7857894736842105,0.7881587549551655,7600.0,0.828440017443069,0.7857894736842105,0.7881587549551654,7600.0
Baseline,LSTM,Typo 2,2024-12-20 17:16:03.951854,418.418940782547,5,0.604078947368421,1.08350670337677,0.7831412103746398,0.5721052631578948,0.6611922141119222,1900.0,0.9227467811158798,0.5657894736842105,0.7014681892332789,1900.0,0.9160419790104948,0.3215789473684211,0.4760420724581223,1900.0,0.4150684931506849,0.956842105263158,0.5789808917197452,1900.0,0.7592496159129248,0.6040789473684212,0.6044208418807672,7600.0,0.7592496159129248,0.604078947368421,0.6044208418807672,7600.0
Baseline,LSTM,Typo 3,2024-12-20 17:16:05.915240,418.418940782547,5,0.4735526315789474,1.5183697938919067,0.7438095238095238,0.4110526315789474,0.5294915254237288,1900.0,0.8930899608865711,0.3605263157894737,0.5136857892763405,1900.0,0.92,0.1573684210526315,0.2687640449438202,1900.0,0.3360205203371198,0.9652631578947368,0.4985050285403642,1900.0,0.7232300012583037,0.4735526315789474,0.4526115970460634,7600.0,0.7232300012583037,0.4735526315789474,0.4526115970460634,7600.0
Baseline,LSTM,Typo 4,2024-12-20 17:16:07.870170,418.418940782547,5,0.3818421052631578,1.8480911254882808,0.7049180327868853,0.271578947368421,0.39209726443769,1900.0,0.8591836734693877,0.221578947368421,0.3523012552301255,1900.0,0.8652482269503546,0.0642105263157894,0.1195492405683488,1900.0,0.2954946288279622,0.97,0.4529925033796239,1900.0,0.6812111405086475,0.3818421052631578,0.3292350659039471,7600.0,0.6812111405086475,0.3818421052631578,0.3292350659039471,7600.0
Baseline,LSTM,Typo 5,2024-12-20 17:16:09.854261,418.418940782547,5,0.335,2.0882720947265625,0.6567164179104478,0.1852631578947368,0.2889983579638752,1900.0,0.7937853107344632,0.1478947368421052,0.2493345164152617,1900.0,0.9230769230769232,0.0378947368421052,0.0728008088978766,1900.0,0.2775934861278649,0.9689473684210528,0.4315518049695265,1900.0,0.6627930344624248,0.335,0.260671372061635,7600.0,0.6627930344624248,0.335,0.260671372061635,7600.0
Baseline,LSTM,Whitespace 1,2024-12-20 17:16:11.826371,418.418940782547,5,0.9017105263157896,0.3098279535770416,0.9115755627009646,0.8952631578947369,0.9033457249070632,1900.0,0.9568382735309412,0.968421052631579,0.9625948208213444,1900.0,0.8879645036051026,0.8426315789473684,0.864704293815825,1900.0,0.8520916334661355,0.9005263157894737,0.8756397134083931,1900.0,0.902117493325786,0.9017105263157896,0.9015711382381564,7600.0,0.902117493325786,0.9017105263157896,0.9015711382381564,7600.0
Baseline,LSTM,Whitespace 2,2024-12-20 17:16:13.808506,418.418940782547,5,0.895921052631579,0.3214520215988159,0.9085037674919269,0.888421052631579,0.8983501862692922,1900.0,0.9600840336134454,0.9621052631578948,0.961093585699264,1900.0,0.8842461885940147,0.8242105263157895,0.8531735222010352,1900.0,0.8355104015481374,0.9089473684210526,0.8706831358709353,1900.0,0.8970860978118811,0.895921052631579,0.8958251075101316,7600.0,0.8970860978118811,0.895921052631579,0.8958251075101316,7600.0
Baseline,LSTM,Whitespace 3,2024-12-20 17:16:15.798079,418.418940782547,5,0.8926315789473684,0.3357414305210113,0.9090909090909092,0.8842105263157894,0.8964781216648879,1900.0,0.957345971563981,0.956842105263158,0.9570939720979204,1900.0,0.8864926220204313,0.8221052631578948,0.8530857454942654,1900.0,0.8244858919177427,0.9073684210526316,0.8639438737158607,1900.0,0.8943538486482661,0.8926315789473684,0.8926504282432337,7600.0,0.894353848648266,0.8926315789473684,0.8926504282432336,7600.0
Baseline,LSTM,Whitespace 4,2024-12-20 17:16:17.833155,418.418940782547,5,0.8872368421052632,0.3439966738224029,0.9028602266594712,0.8805263157894737,0.8915534239275247,1900.0,0.959830866807611,0.9557894736842104,0.9578059071729956,1900.0,0.8881770529994176,0.8026315789473685,0.8432402543544374,1900.0,0.8086997193638915,0.91,0.8563645368994551,1900.0,0.8898919664575977,0.8872368421052632,0.8872410305886033,7600.0,0.8898919664575978,0.8872368421052632,0.8872410305886034,7600.0
Baseline,LSTM,Whitespace 5,2024-12-20 17:16:19.835621,418.418940782547,5,0.8821052631578947,0.3573041558265686,0.9018970189701896,0.8757894736842106,0.8886515353805073,1900.0,0.9593365436062066,0.9436842105263158,0.9514460068983815,1900.0,0.8822157434402332,0.7963157894736842,0.8370677731673583,1900.0,0.798710271764164,0.9126315789473683,0.8518791451731761,1900.0,0.8855398944451983,0.8821052631578947,0.8822611151548558,7600.0,0.8855398944451984,0.8821052631578947,0.8822611151548558,7600.0
Baseline,LSTM,Synonym 1,2024-12-20 17:16:21.801717,418.418940782547,5,0.878421052631579,0.3621872067451477,0.9161576901721266,0.868421052631579,0.8916509051607674,1900.0,0.9548556430446196,0.9573684210526316,0.9561103810775295,1900.0,0.887816646562123,0.7747368421052632,0.8274311410905003,1900.0,0.7759391771019678,0.913157894736842,0.8389748549323017,1900.0,0.8836922892202093,0.8784210526315789,0.8785418205652747,7600.0,0.8836922892202091,0.878421052631579,0.8785418205652746,7600.0
Baseline,LSTM,Synonym 2,2024-12-20 17:16:23.788961,418.418940782547,5,0.8626315789473684,0.4076500833034515,0.9182746878547106,0.8515789473684211,0.8836701256144184,1900.0,0.9475913181577554,0.9421052631578948,0.9448403272631302,1900.0,0.8904548366431775,0.7315789473684211,0.8032360589425022,1900.0,0.7361809045226131,0.9252631578947368,0.8199626865671642,1900.0,0.8731254367945642,0.8626315789473684,0.8629272995968037,7600.0,0.8731254367945641,0.8626315789473684,0.8629272995968037,7600.0
Baseline,LSTM,Synonym 3,2024-12-20 17:16:25.747700,418.418940782547,5,0.853421052631579,0.4344787895679474,0.921911421911422,0.8326315789473684,0.875,1900.0,0.9503735325506936,0.9373684210526316,0.9438261791202968,1900.0,0.8840390879478828,0.7142105263157895,0.7901018922852984,1900.0,0.7135353535353536,0.9294736842105265,0.8073142857142858,1900.0,0.867464848986338,0.853421052631579,0.8540605892799703,7600.0,0.867464848986338,0.853421052631579,0.8540605892799703,7600.0
Baseline,LSTM,Synonym 4,2024-12-20 17:16:27.708515,418.418940782547,5,0.8460526315789474,0.4508064091205597,0.9216725559481744,0.8236842105263158,0.8699277376320178,1900.0,0.9490616621983914,0.9315789473684212,0.9402390438247012,1900.0,0.8826259946949602,0.7005263157894737,0.7811032863849765,1900.0,0.697508896797153,0.9284210526315788,0.7965680740573493,1900.0,0.8627172774096697,0.8460526315789473,0.8469595354747612,7600.0,0.8627172774096699,0.8460526315789474,0.8469595354747612,7600.0
Baseline,LSTM,Synonym 5,2024-12-20 17:16:29.681663,418.418940782547,5,0.8443421052631579,0.4560988843441009,0.9197166469893744,0.82,0.8670005564830273,1900.0,0.9492988133764833,0.9263157894736842,0.9376664890783164,1900.0,0.8841059602649006,0.7026315789473684,0.782991202346041,1900.0,0.6939417781274587,0.9284210526315788,0.7942368302566412,1900.0,0.8617657996895541,0.8443421052631579,0.8454737695410064,7600.0,0.8617657996895542,0.8443421052631579,0.8454737695410065,7600.0
Baseline,LSTM,Antonym 1,2024-12-20 17:16:31.650878,418.418940782547,5,0.8963157894736842,0.3204469978809356,0.9020234291799788,0.891578947368421,0.8967707781895182,1900.0,0.9610321221695628,0.9605263157894736,0.9607791524085284,1900.0,0.883538633818589,0.8305263157894737,0.8562126966901791,1900.0,0.8419243986254296,0.9026315789473685,0.8712217424434849,1900.0,0.8971296459483901,0.8963157894736842,0.8962460924329276,7600.0,0.89712964594839,0.8963157894736842,0.8962460924329276,7600.0
Baseline,LSTM,Antonym 2,2024-12-20 17:16:33.630605,418.418940782547,5,0.8934210526315789,0.3255916535854339,0.8918635170603675,0.8942105263157895,0.8930354796320631,1900.0,0.961232076473712,0.9526315789473684,0.956912503304256,1900.0,0.8828828828828829,0.8252631578947368,0.85310119695321,1900.0,0.8413555992141454,0.901578947368421,0.8704268292682927,1900.0,0.894333518907777,0.8934210526315789,0.8933690022894555,7600.0,0.8943335189077769,0.8934210526315789,0.8933690022894555,7600.0
Baseline,LSTM,Antonym 3,2024-12-20 17:16:35.610008,418.418940782547,5,0.8939473684210526,0.3302386105060577,0.8996815286624203,0.8921052631578947,0.895877378435518,1900.0,0.9623541887592788,0.9552631578947368,0.9587955625990492,1900.0,0.883681535855449,0.8236842105263158,0.8526287115227459,1900.0,0.8348712967459933,0.9047368421052632,0.8684011113917656,1900.0,0.8951471375057853,0.8939473684210526,0.8939256909872696,7600.0,0.8951471375057853,0.8939473684210526,0.8939256909872696,7600.0
Baseline,LSTM,Antonym 4,2024-12-20 17:16:37.564276,418.418940782547,5,0.8939473684210526,0.3285142481327057,0.8982511923688394,0.8921052631578947,0.8951676789015052,1900.0,0.9622340425531914,0.9521052631578948,0.9571428571428572,1900.0,0.8858111927642736,0.8247368421052632,0.854183701281003,1900.0,0.8347868217054264,0.906842105263158,0.8693239152371343,1900.0,0.8952708123479327,0.8939473684210527,0.8939545381406249,7600.0,0.8952708123479326,0.8939473684210526,0.893954538140625,7600.0
Baseline,LSTM,Antonym 5,2024-12-20 17:16:39.547176,418.418940782547,5,0.8907894736842106,0.3337436318397522,0.8943736730360934,0.8868421052631579,0.8905919661733616,1900.0,0.961211477151966,0.9521052631578948,0.9566367001586462,1900.0,0.8809255079006773,0.8215789473684211,0.8502178649237473,1900.0,0.8317167798254123,0.9026315789473685,0.8657243816254417,1900.0,0.8920568594785372,0.8907894736842106,0.8907927282202992,7600.0,0.8920568594785373,0.8907894736842106,0.8907927282202992,7600.0
Baseline,LSTM,Deletion 1,2024-12-20 17:16:41.563274,418.418940782547,5,0.8993421052631579,0.3096433281898498,0.9070138150903294,0.8984210526315789,0.9026969857218404,1900.0,0.9611548556430446,0.9636842105263158,0.9624178712220762,1900.0,0.8791872597473915,0.8426315789473684,0.860521365224402,1900.0,0.8514056224899599,0.8926315789473684,0.8715313463514902,1900.0,0.8996903882426813,0.8993421052631579,0.8992918921299522,7600.0,0.8996903882426813,0.8993421052631579,0.8992918921299522,7600.0
Baseline,LSTM,Deletion 2,2024-12-20 17:16:43.542178,418.418940782547,5,0.8967105263157895,0.3176254332065582,0.8996832101372756,0.8968421052631579,0.8982604111755403,1900.0,0.9570680628272252,0.9621052631578948,0.9595800524934384,1900.0,0.8792912513842747,0.8357894736842105,0.8569886670264436,1900.0,0.8517587939698492,0.8921052631578947,0.87146529562982,1900.0,0.8969503295796561,0.8967105263157895,0.8965736065813106,7600.0,0.8969503295796561,0.8967105263157895,0.8965736065813106,7600.0
Baseline,LSTM,Deletion 3,2024-12-20 17:16:45.505151,418.418940782547,5,0.895921052631579,0.323877602815628,0.8992616033755274,0.8973684210526316,0.8983140147523709,1900.0,0.9604638903531892,0.9589473684210528,0.9597050302870688,1900.0,0.8780889621087314,0.8415789473684211,0.8594463853802741,1900.0,0.8474320241691843,0.8857894736842106,0.8661863098301595,1900.0,0.8963116200016581,0.895921052631579,0.8959129350624684,7600.0,0.8963116200016581,0.895921052631579,0.8959129350624683,7600.0
Baseline,LSTM,Deletion 4,2024-12-20 17:16:47.473115,418.418940782547,5,0.895921052631579,0.329419881105423,0.89571201694018,0.8905263157894737,0.8931116389548693,1900.0,0.9578725645076356,0.9573684210526316,0.9576204264280074,1900.0,0.8756815703380589,0.8452631578947368,0.8602035350830209,1900.0,0.8554095045500506,0.8905263157894737,0.8726147498710676,1900.0,0.8961689140839812,0.895921052631579,0.8958875875842413,7600.0,0.8961689140839812,0.895921052631579,0.8958875875842414,7600.0
Baseline,LSTM,Deletion 5,2024-12-20 17:16:49.392294,418.418940782547,5,0.8911842105263158,0.3345109820365906,0.8901098901098901,0.8952631578947369,0.8926790868538441,1900.0,0.9544732662784542,0.9489473684210528,0.9517022961203484,1900.0,0.8746564046179219,0.8373684210526315,0.8556063457918796,1900.0,0.8470469459868754,0.8831578947368421,0.8647255861891265,1900.0,0.8915716267482854,0.8911842105263158,0.8911783287387997,7600.0,0.8915716267482855,0.8911842105263158,0.8911783287387997,7600.0
Baseline,LSTM,Insertion 1,2024-12-20 17:16:51.369972,418.418940782547,5,0.8572368421052632,0.4484225213527679,0.9159142212189616,0.8542105263157894,0.8839869281045751,1900.0,0.9418181818181818,0.9542105263157896,0.9479738562091504,1900.0,0.9045671438309476,0.6984210526315789,0.7882387882387882,1900.0,0.7192118226600985,0.9221052631578948,0.8081180811808119,1900.0,0.8703778423820474,0.8572368421052632,0.8570794134333314,7600.0,0.8703778423820473,0.8572368421052632,0.8570794134333314,7600.0
Baseline,LSTM,Insertion 2,2024-12-20 17:16:53.360179,418.418940782547,5,0.8003947368421053,0.6569610238075256,0.8997655334114889,0.8078947368421052,0.8513588463671659,1900.0,0.9254820218863992,0.9347368421052632,0.9300864100549884,1900.0,0.8960923623445826,0.5310526315789473,0.6668869795109055,1900.0,0.6188136188136188,0.9278947368421052,0.7424720993893451,1900.0,0.8350383841140224,0.8003947368421053,0.7977010838306011,7600.0,0.8350383841140223,0.8003947368421053,0.7977010838306011,7600.0
Baseline,LSTM,Insertion 3,2024-12-20 17:16:55.356013,418.418940782547,5,0.7214473684210526,1.0179970264434814,0.9053084648493545,0.6642105263157895,0.7662416514875531,1900.0,0.9214601769911503,0.8768421052631579,0.8985976267529665,1900.0,0.9049338146811072,0.3957894736842105,0.5507140241669718,1900.0,0.5054667788057191,0.9489473684210528,0.659593927199561,1900.0,0.8092923088318328,0.7214473684210526,0.7187868074017632,7600.0,0.8092923088318328,0.7214473684210526,0.718786807401763,7600.0
