fold,corruption_type,kl_feature_wise,kl_flatten,kl_histogram,wasserstein_per_feature,wasserstein_sliced,timestamp
0,brightness_1,0.000485432627721071,1.1499777,0.0004657390108202217,0.013725963313063812,0.02616527956836576,20251210_172051
0,brightness_2,0.0020691252496168127,1.085421,0.0020496478381954158,0.029431906940040747,0.05375504005187148,20251210_172051
0,brightness_3,0.0052851254984432675,1.025701,0.005377379714393707,0.04606886059924169,0.0817305948965291,20251210_172051
0,brightness_4,0.010252496457376466,0.9694571,0.01059158433713865,0.06305386392009217,0.10967693559596603,20251210_172051
0,brightness_5,0.02467630572335134,0.88679284,0.025783001746311707,0.0964743716679817,0.16389625800873572,20251210_172051
0,contrast_1,0.020547746350752998,1.1697263,0.021837837036341536,0.04722894073636013,0.07249500573587239,20251210_172051
0,contrast_2,0.0771005576282235,1.125138,0.08412232934154426,0.08305336220578435,0.12696526313927636,20251210_172051
0,contrast_3,0.10631520114503387,1.1086899,0.11793163951462042,0.0950897145799835,0.14528031676612985,20251210_172051
0,contrast_4,0.1357047487237803,1.0952041,0.15349290614378883,0.10567159897592235,0.1613773921313517,20251210_172051
0,contrast_5,0.16989486705987838,1.0829765,0.19963807221158247,0.11785008615648646,0.17979147815048474,20251210_172051
0,defocus_blur_1,0.0008322627881264529,1.2141014,0.0008678918130782295,0.009435491132357105,0.013265089469525196,20251210_172051
0,defocus_blur_2,0.005348225633037611,1.2062527,0.005637216564711336,0.023197329374082067,0.032416518840661976,20251210_172051
0,defocus_blur_3,0.011897933204796714,1.202112,0.01265964761602383,0.033826779826709466,0.04709992610459499,20251210_172051
0,defocus_blur_4,0.017658941252783337,1.2012919,0.01891815775605142,0.04063004006341638,0.056458299279737556,20251210_172051
0,defocus_blur_5,0.029393474519558725,1.1989433,0.031818125491485674,0.05156998953897231,0.07185886346067251,20251210_172051
0,elastic_1,0.0036778200151090894,1.2131737,0.0038696250390557645,0.019636154940927655,0.02722039830086583,20251210_172051
0,elastic_2,0.005458399296588169,1.210188,0.00581905227200852,0.023697716093078663,0.03255665214362844,20251210_172051
0,elastic_3,0.009870722939709628,1.2064495,0.01053532403256445,0.031174558867000546,0.043111354382521026,20251210_172051
0,elastic_4,0.010379037839263274,1.2035111,0.011090333283372032,0.03194552249514032,0.04438768974055191,20251210_172051
0,elastic_5,0.0077616168780023165,1.2037085,0.0082817783874385,0.028067760820306233,0.03938337266559572,20251210_172051
0,fog_1,0.01452702861694458,1.1777754,0.015319698581597423,0.04112091714294419,0.06375277168796065,20251210_172051
0,fog_2,0.04997320110736797,1.1445128,0.053263561091344044,0.07066153151146397,0.10863153817598181,20251210_172051
0,fog_3,0.07761047969322801,1.1224685,0.08217991246625539,0.0842439253853052,0.12903705457532674,20251210_172051
0,fog_4,0.09299602451855518,1.1105152,0.10038976127049032,0.09169390718610418,0.1397461094862601,20251210_172051
0,fog_5,0.10935804625153386,1.1025993,0.12028015621689585,0.09920542263972217,0.1501885496798701,20251210_172051
0,frost_1,0.0031230556096106385,1.011674,0.0030633042225835534,0.04103605136701563,0.08054077696840745,20251210_172051
0,frost_2,0.009795311498690859,0.93415,0.010183289689105096,0.06591252112399897,0.123973780254804,20251210_172051
0,frost_3,0.009726470913526384,0.8889185,0.010064757506952078,0.07075260423526455,0.1346646865355769,20251210_172051
0,frost_4,0.005285655694174531,0.8981408,0.00537134101597107,0.06169274896363583,0.11731227231896879,20251210_172051
0,frost_5,0.0024307896795204677,0.88662773,0.0022941689227268143,0.05850053266450872,0.10736619475019107,20251210_172051
0,frosted_glass_blur_1,0.0012792658306473503,1.2242125,0.001295438020738359,0.01232169776120904,0.01659878256813031,20251210_172051
0,frosted_glass_blur_2,0.0006812713214734128,1.2295432,0.0006474663384404913,0.00942330252604005,0.01263737541089796,20251210_172051
0,frosted_glass_blur_3,0.0007245727012577792,1.2168092,0.0007189916692022484,0.010018790360072503,0.01451241940908295,20251210_172051
0,frosted_glass_blur_4,0.002183421417338063,1.2338535,0.0020886472113189622,0.01654461693806335,0.022846918717427264,20251210_172051
0,frosted_glass_blur_5,0.00026707448459016147,1.2192998,0.0001541828512621441,0.008191669838133946,0.011278310418917374,20251210_172051
0,gaussian_blur_1,0.0007874892721720436,1.2142831,0.0008209255373661052,0.009179081893430701,0.012943650068859135,20251210_172051
0,gaussian_blur_2,0.011748953829305294,1.2019871,0.012448591390072549,0.033617802424853654,0.04701741472725321,20251210_172051
0,gaussian_blur_3,0.018473783671684625,1.1995548,0.019726576270192003,0.04153751230637489,0.05803988381650202,20251210_172051
0,gaussian_blur_4,0.024891524664525325,1.1978254,0.026747236169094402,0.047715876658714004,0.06669877526095466,20251210_172051
0,gaussian_blur_5,0.03702905284052656,1.194089,0.040156114349920544,0.057356988230719844,0.08032037343239166,20251210_172051
0,gaussian_noise_1,0.0018809281537536938,1.2147399,0.002260785215598138,0.012633158287470515,0.016306680665398643,20251210_172051
0,gaussian_noise_2,0.007288755740634702,1.212488,0.008487742721619958,0.02528436734746067,0.03275271223827419,20251210_172051
0,gaussian_noise_3,0.01754256104087082,1.2122931,0.019946642545403064,0.04022561157156193,0.05230409306574163,20251210_172051
0,gaussian_noise_4,0.024545969918021715,1.2125741,0.02767758329370676,0.04840483981470839,0.06306652386858796,20251210_172051
0,gaussian_noise_5,0.03282157320642218,1.2132691,0.03670329783215069,0.0569604081658327,0.0744228575972318,20251210_172051
0,impulse_noise_1,0.00359378622681067,1.2175257,0.004149438540125545,0.018776431919219287,0.024678187902306258,20251210_172051
0,impulse_noise_2,0.012152174348430496,1.2181798,0.013740109595891526,0.035401477978948104,0.04667238688574535,20251210_172051
0,impulse_noise_3,0.02356151862928349,1.218852,0.026293414912676803,0.05055763267234076,0.06669683956180307,20251210_172051
0,impulse_noise_4,0.050625928394882974,1.2215214,0.055440153434025294,0.07799322522522248,0.10317910012847972,20251210_172051
0,impulse_noise_5,0.0790717972765232,1.2247968,0.08546190022247918,0.10177945217639742,0.13447228054873037,20251210_172051
0,jpeg_compression_1,2.734882212138245e-05,1.2152661,2.3326164923642688e-05,0.0017067712400524206,0.002559252692076164,20251210_172051
0,jpeg_compression_2,3.5677019278808785e-05,1.2139956,2.754657958599761e-05,0.001913778854799047,0.002683142636166064,20251210_172051
0,jpeg_compression_3,7.330855274521867e-05,1.2141162,6.840318914206865e-05,0.002503186804002927,0.003455431942670986,20251210_172051
0,jpeg_compression_4,0.00012280280188915394,1.2131169,0.00011945278942456236,0.003365076476758272,0.0045783740502905925,20251210_172051
0,jpeg_compression_5,0.00023702896891623484,1.2125524,0.00023888544974492139,0.004668134812809833,0.00615773524673629,20251210_172051
0,motion_blur_1,0.0057588986242587716,1.2021445,0.006054696454520227,0.024178761578708078,0.03377309683089354,20251210_172051
0,motion_blur_2,0.012166056813306802,1.1973717,0.01289864145499009,0.03449623786369082,0.04824394625082173,20251210_172051
0,motion_blur_3,0.018822415262195656,1.1931536,0.020069971514158104,0.04233515520888304,0.059391783904610224,20251210_172051
0,motion_blur_4,0.018730948235459018,1.193227,0.019979610654798207,0.04224285413265857,0.0592120234157171,20251210_172051
0,motion_blur_5,0.02517488203255864,1.1891255,0.026973650871753296,0.04847307134895036,0.06804315879616547,20251210_172051
0,pixelate_1,1.4923984012424182e-05,1.2213559,1.112796994716784e-05,0.0021615072145607234,0.002598490146407753,20251210_172051
0,pixelate_2,1.7903231654844166e-05,1.2273161,1.7040434023937588e-05,0.003770034224743783,0.004030392734981752,20251210_172051
0,pixelate_3,1.944260113533691e-05,1.2271681,1.1353247856418359e-05,0.004073494543562577,0.004550606667529488,20251210_172051
0,pixelate_4,4.5778911227541964e-05,1.2326111,2.7772756483304527e-05,0.005858586130122285,0.006480722520245386,20251210_172051
0,pixelate_5,3.358016791915642e-05,1.2298689,1.7478744676052157e-05,0.005913885709475224,0.007154749845812631,20251210_172051
0,saturate_1,0.0006394805312212488,1.1017011,0.0007064948545816161,0.027587699314812687,0.04044205628541712,20251210_172051
0,saturate_2,0.0003130080642473946,1.0795918,0.00033491287040706086,0.032562492223242354,0.048591096868951834,20251210_172051
0,saturate_3,0.004020932824884907,1.311833,0.004246016281485379,0.03147212560320188,0.04723217042218011,20251210_172051
0,saturate_4,0.021796026394266105,1.4306325,0.023036436061120553,0.07818613520581405,0.11645458775035498,20251210_172051
0,saturate_5,0.04863989603144815,1.5126271,0.05135153418188357,0.1189373261409914,0.17739435839717432,20251210_172051
0,shot_noise_1,0.0006819408301434084,1.2170733,0.0008184044607759026,0.008018501947238046,0.010390345388002683,20251210_172051
0,shot_noise_2,0.0022817169008379724,1.2154974,0.002697233829784694,0.014510334709402887,0.018813841088338907,20251210_172051
