approach,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Salt&Pepper,ResNet50,Jpeg Compression 3,2024-04-25 17:18:32.708897,585.8974928855896,3,0.5987,1.2767637968063354,0.6003210272873194,0.748,0.6660730186999109,1000.0,0.5721424109931293,0.916,0.7043444828911958,1000.0,0.4912118408880666,0.531,0.5103315713599231,1000.0,0.3864406779661017,0.57,0.4606060606060606,1000.0,0.7846153846153846,0.255,0.3849056603773584,1000.0,0.5024671052631579,0.611,0.5514440433212997,1000.0,0.7782101167315175,0.6,0.6775832862789385,1000.0,0.7225725094577553,0.573,0.6391522587841606,1000.0,0.8754098360655738,0.534,0.6633540372670808,1000.0,0.735827664399093,0.649,0.6896918172157279,1000.0,0.6449218573667099,0.5987,0.5947486236801656,10000.0,0.6449218573667099,0.5987,0.5947486236801657,10000.0
Salt&Pepper,ResNet50,Motion Blur 3,2024-04-25 17:18:37.276715,585.8974928855896,3,0.5014,1.6362652778625488,0.5645933014354066,0.708,0.6282165039929015,1000.0,0.6235772357723577,0.767,0.6878923766816144,1000.0,0.3260091977516607,0.638,0.4315184308420697,1000.0,0.2917584839136183,0.662,0.4050168247170388,1000.0,0.6991150442477876,0.158,0.2577487765089722,1000.0,0.5158264947245017,0.44,0.4749055585536967,1000.0,0.8861788617886179,0.218,0.3499197431781701,1000.0,0.7341513292433538,0.359,0.4822028206850235,1000.0,0.684931506849315,0.65,0.6670087224217548,1000.0,0.7855787476280834,0.414,0.5422396856581532,1000.0,0.6111720203354702,0.5014000000000001,0.4926669443239395,10000.0,0.6111720203354704,0.5014,0.4926669443239396,10000.0
Salt&Pepper,ResNet50,Pixelate 3,2024-04-25 17:18:41.902568,585.8974928855896,3,0.5948,1.31141996383667,0.6060606060606061,0.78,0.6821163095758636,1000.0,0.6,0.909,0.7228628230616303,1000.0,0.4708368554522401,0.557,0.510306917086578,1000.0,0.3687083080654942,0.608,0.459041147602869,1000.0,0.7941176470588235,0.243,0.3721286370597243,1000.0,0.5020508613617719,0.612,0.551599819738621,1000.0,0.8371335504885994,0.514,0.6369268897149938,1000.0,0.7172236503856041,0.558,0.627671541057368,1000.0,0.8584615384615385,0.558,0.6763636363636364,1000.0,0.7622027534418022,0.609,0.6770428015564203,1000.0,0.651679577077648,0.5948,0.5916060522817705,10000.0,0.651679577077648,0.5948,0.5916060522817704,10000.0
Salt&Pepper,ResNet50,Saturate 3,2024-04-25 17:18:46.571477,585.8974928855896,3,0.6043,1.2646832466125488,0.5981012658227848,0.756,0.6678445229681979,1000.0,0.5344729344729344,0.938,0.6809437386569872,1000.0,0.5095022624434389,0.563,0.534916864608076,1000.0,0.4110787172011662,0.564,0.475548060708263,1000.0,0.7977839335180056,0.288,0.4232182218956649,1000.0,0.5362190812720848,0.607,0.5694183864915573,1000.0,0.7835820895522388,0.63,0.6984478935698448,1000.0,0.7132947976878613,0.617,0.6616621983914208,1000.0,0.8970331588132635,0.514,0.6535282898919262,1000.0,0.7360208062418726,0.566,0.6399095534200112,1000.0,0.651708904702565,0.6043,0.6005437730601949,10000.0,0.651708904702565,0.6043,0.6005437730601949,10000.0
Salt&Pepper,ResNet50,Shot Noise 3,2024-04-25 17:18:51.160296,585.8974928855896,3,0.6083,1.2583448886871338,0.607905138339921,0.769,0.6790286975717439,1000.0,0.5596880623875224,0.933,0.6996625421822272,1000.0,0.5111731843575419,0.549,0.5294117647058824,1000.0,0.3975817923186344,0.559,0.4646716541978388,1000.0,0.8058823529411765,0.274,0.408955223880597,1000.0,0.5259574468085106,0.618,0.5682758620689656,1000.0,0.7859778597785978,0.639,0.7049089906232763,1000.0,0.7253433208489388,0.581,0.6451971127151582,1000.0,0.8892561983471075,0.538,0.670404984423676,1000.0,0.7295081967213115,0.623,0.6720604099244876,1000.0,0.6538273552849263,0.6083000000000001,0.6042577242293854,10000.0,0.6538273552849263,0.6083,0.6042577242293853,10000.0
Salt&Pepper,ResNet50,Snow 3,2024-04-25 17:18:55.741179,585.8974928855896,3,0.5524,1.501928448677063,0.5756880733944955,0.753,0.6525129982668978,1000.0,0.6530139103554868,0.845,0.7367044463818656,1000.0,0.4868585732165206,0.389,0.4324624791550861,1000.0,0.2992623814541623,0.568,0.3919944789510006,1000.0,0.782051282051282,0.183,0.2965964343598055,1000.0,0.4085480829666876,0.65,0.5017367811655732,1000.0,0.7467248908296943,0.513,0.6081802015411973,1000.0,0.7002840909090909,0.493,0.5786384976525821,1000.0,0.85,0.493,0.6240506329113924,1000.0,0.7038674033149172,0.637,0.668766404199475,1000.0,0.6206298688492338,0.5524000000000001,0.5491643354584875,10000.0,0.6206298688492338,0.5524,0.5491643354584876,10000.0
Salt&Pepper,ResNet50,Spatter 3,2024-04-25 17:19:00.359124,585.8974928855896,3,0.5621,1.4857394695281982,0.5921835174171622,0.697,0.6403307303628847,1000.0,0.5370919881305638,0.905,0.6741154562383613,1000.0,0.5069767441860465,0.436,0.4688172043010752,1000.0,0.3477979274611399,0.537,0.4221698113207547,1000.0,0.7751004016064257,0.193,0.3090472377902322,1000.0,0.4686809137803979,0.636,0.5396690708527789,1000.0,0.6638013371537727,0.695,0.6790425012212994,1000.0,0.7535545023696683,0.477,0.5842008573178199,1000.0,0.8812095032397408,0.408,0.5577580314422419,1000.0,0.6467005076142132,0.637,0.6418136020151133,1000.0,0.6173097342959131,0.5621,0.5516964502862561,10000.0,0.6173097342959132,0.5621,0.5516964502862561,10000.0
Salt&Pepper,ResNet50,Speckle Noise 3,2024-04-25 17:19:04.944983,585.8974928855896,3,0.6048,1.2648708820343018,0.6111111111111112,0.77,0.6814159292035399,1000.0,0.5660146699266504,0.926,0.7025796661608498,1000.0,0.4963702359346642,0.547,0.5204567078972407,1000.0,0.3919288645690834,0.573,0.4654752233956133,1000.0,0.7897897897897898,0.263,0.3945986496624156,1000.0,0.5184563758389261,0.618,0.5638686131386861,1000.0,0.8038709677419354,0.623,0.7019718309859153,1000.0,0.72400513478819,0.564,0.6340640809443506,1000.0,0.8934426229508197,0.545,0.6770186335403727,1000.0,0.72737955346651,0.619,0.668827660723933,1000.0,0.6522369326117681,0.6048,0.6010276995652917,10000.0,0.6522369326117681,0.6048,0.6010276995652918,10000.0
Salt&Pepper,ResNet50,Zoom Blur 3,2024-04-25 17:19:10.101853,585.8974928855896,3,0.5326,1.5292669534683228,0.5831305758313058,0.719,0.6439767129422302,1000.0,0.6649572649572649,0.778,0.7170506912442397,1000.0,0.3594351732991014,0.56,0.4378420641125879,1000.0,0.3160282258064516,0.627,0.4202412868632708,1000.0,0.7365079365079366,0.232,0.352851711026616,1000.0,0.4525660964230171,0.582,0.5091863517060368,1000.0,0.8919753086419753,0.289,0.4365558912386706,1000.0,0.6319095477386935,0.503,0.5601336302895323,1000.0,0.7806539509536785,0.573,0.6608996539792388,1000.0,0.7716666666666666,0.463,0.57875,1000.0,0.6188830746826091,0.5326,0.5317487993402423,10000.0,0.6188830746826092,0.5326,0.5317487993402423,10000.0
Salt&Pepper,ResNet50,In-Distribution,2024-04-25 17:32:24.951115,787.7096254825592,4,0.6934,1.283868670463562,0.7736063708759955,0.68,0.7237892496008516,1000.0,0.8083889418493804,0.848,0.8277208394338701,1000.0,0.6071428571428571,0.578,0.5922131147540983,1000.0,0.4665523156089194,0.544,0.5023084025854109,1000.0,0.6281661600810537,0.62,0.6240563663814798,1000.0,0.6149068322981367,0.594,0.6042726347914548,1000.0,0.6930860033726813,0.822,0.7520585544373284,1000.0,0.7587890625,0.777,0.7677865612648221,1000.0,0.8960709759188846,0.707,0.7903856903297932,1000.0,0.7624750499001997,0.764,0.7632367632367634,1000.0,0.7009184569548108,0.6933999999999999,0.6947828176815872,10000.0,0.7009184569548108,0.6934,0.6947828176815872,10000.0
Salt&Pepper,ResNet50,Brightness 3,2024-04-25 17:32:30.613920,787.7096254825592,4,0.6651,1.3828567266464231,0.6685082872928176,0.726,0.6960690316395014,1000.0,0.8280254777070064,0.78,0.8032955715756952,1000.0,0.5918141592920354,0.535,0.5619747899159663,1000.0,0.4026068066618392,0.556,0.4670306593868123,1000.0,0.6207243460764588,0.617,0.6188565697091275,1000.0,0.5691382765531062,0.568,0.5685685685685685,1000.0,0.7140058765915769,0.729,0.7214250371103413,1000.0,0.7695560253699789,0.728,0.7482014388489209,1000.0,0.8617788461538461,0.717,0.7827510917030567,1000.0,0.7756696428571429,0.695,0.7331223628691984,1000.0,0.6801827744555808,0.6651,0.6701295121327189,10000.0,0.6801827744555808,0.6651,0.6701295121327189,10000.0
Salt&Pepper,ResNet50,Contrast 3,2024-04-25 17:32:35.180963,787.7096254825592,4,0.3412,3.3922390937805176,0.4769585253456221,0.621,0.5395308427454387,1000.0,0.9838709677419356,0.061,0.1148775894538606,1000.0,0.2379793061472915,0.391,0.2958758986000756,1000.0,0.253235790658413,0.45,0.3240907454087144,1000.0,0.2369682444577591,0.791,0.3646841862609497,1000.0,0.5355450236966824,0.113,0.1866226259289843,1000.0,0.4885844748858447,0.321,0.3874471937235968,1000.0,0.8571428571428571,0.138,0.2377260981912144,1000.0,0.6111817026683609,0.481,0.5383324006715166,1000.0,0.7258064516129032,0.045,0.0847457627118644,1000.0,0.5407273344357669,0.3412,0.3073933343696216,10000.0,0.540727334435767,0.3412,0.3073933343696216,10000.0
Salt&Pepper,ResNet50,Defocus Blur 3,2024-04-25 17:32:39.738596,787.7096254825592,4,0.6632,1.3747731447219849,0.7673325499412456,0.653,0.7055645596974609,1000.0,0.8486842105263158,0.774,0.809623430962343,1000.0,0.562015503875969,0.58,0.5708661417322834,1000.0,0.3919694072657744,0.615,0.4787855196574542,1000.0,0.5719267654751525,0.656,0.6110852352119236,1000.0,0.5677618069815195,0.553,0.5602836879432624,1000.0,0.7239199157007377,0.687,0.7049769112365316,1000.0,0.8167848699763594,0.691,0.7486457204767063,1000.0,0.863905325443787,0.73,0.7913279132791328,1000.0,0.792,0.693,0.7392000000000001,1000.0,0.690630035518686,0.6632,0.6720359120197099,10000.0,0.6906300355186861,0.6632,0.6720359120197098,10000.0
Salt&Pepper,ResNet50,Elastic 3,2024-04-25 17:32:44.330131,787.7096254825592,4,0.6352,1.505516767501831,0.7159090909090909,0.63,0.6702127659574468,1000.0,0.8398617511520737,0.729,0.7805139186295503,1000.0,0.497335701598579,0.56,0.5268109125117592,1000.0,0.3786717752234994,0.593,0.4621979734996103,1000.0,0.5396419437340153,0.633,0.582604693971468,1000.0,0.5499462943071965,0.512,0.5302951838425686,1000.0,0.7106382978723405,0.668,0.688659793814433,1000.0,0.7845238095238095,0.659,0.716304347826087,1000.0,0.8391777509068924,0.694,0.7597153804050355,1000.0,0.7938751472320377,0.674,0.7290427257977286,1000.0,0.6649581562459536,0.6352,0.6446357696255687,10000.0,0.6649581562459536,0.6352,0.6446357696255687,10000.0
Salt&Pepper,ResNet50,Fog 3,2024-04-25 17:32:48.895028,787.7096254825592,4,0.4899,2.225867986679077,0.6145610278372591,0.574,0.5935884177869699,1000.0,0.908641975308642,0.368,0.5238434163701068,1000.0,0.3439667128987517,0.496,0.4062244062244062,1000.0,0.2981991525423729,0.563,0.3898891966759003,1000.0,0.3460038986354776,0.71,0.4652686762778505,1000.0,0.5290102389078498,0.31,0.390920554854981,1000.0,0.5643015521064302,0.509,0.5352260778128286,1000.0,0.8384458077709611,0.41,0.5507051712558765,1000.0,0.7099415204678362,0.607,0.6544474393530997,1000.0,0.7874720357941835,0.352,0.4865238424326191,1000.0,0.5940543922269764,0.4899,0.4996637199044638,10000.0,0.5940543922269764,0.4899,0.4996637199044638,10000.0
Salt&Pepper,ResNet50,Frost 3,2024-04-25 17:32:53.457749,787.7096254825592,4,0.5764,1.8031413555145264,0.5558845299777943,0.751,0.6388770735857082,1000.0,0.8480325644504749,0.625,0.7196315486470927,1000.0,0.5183867141162515,0.437,0.4742268041237113,1000.0,0.31,0.62,0.4133333333333334,1000.0,0.5159045725646123,0.519,0.5174476570289133,1000.0,0.5300896286811779,0.414,0.4649073554183043,1000.0,0.6643192488262911,0.566,0.611231101511879,1000.0,0.8054363376251789,0.563,0.6627427898763978,1000.0,0.6958661417322834,0.707,0.7013888888888888,1000.0,0.786013986013986,0.562,0.655393586005831,1000.0,0.6229933723988049,0.5764,0.5859180138420059,10000.0,0.622993372398805,0.5764,0.585918013842006,10000.0
Salt&Pepper,ResNet50,Frosted Glass Blur 3,2024-04-25 17:32:58.040643,787.7096254825592,4,0.6515,1.4577213525772097,0.7257709251101322,0.659,0.6907756813417192,1000.0,0.8313253012048193,0.759,0.7935180345007842,1000.0,0.5470763131813677,0.552,0.5495271279243406,1000.0,0.4058988764044944,0.578,0.4768976897689769,1000.0,0.5499139414802066,0.639,0.5911193339500462,1000.0,0.5727848101265823,0.543,0.5574948665297742,1000.0,0.6711956521739131,0.741,0.7043726235741444,1000.0,0.794392523364486,0.68,0.7327586206896552,1000.0,0.8576826196473551,0.681,0.7591973244147157,1000.0,0.7743764172335601,0.683,0.7258235919234858,1000.0,0.6730417379926916,0.6515,0.6581484894617643,10000.0,0.6730417379926917,0.6515,0.6581484894617642,10000.0
Salt&Pepper,ResNet50,Gaussian Blur 3,2024-04-25 17:33:02.610503,787.7096254825592,4,0.6407,1.4664585590362549,0.7604290822407628,0.638,0.6938553561718326,1000.0,0.8571428571428571,0.726,0.7861396859772604,1000.0,0.5304182509505704,0.558,0.543859649122807,1000.0,0.3646855164454702,0.632,0.4624954262714965,1000.0,0.5438884331419196,0.663,0.597566471383506,1000.0,0.5415384615384615,0.528,0.5346835443037975,1000.0,0.723744292237443,0.634,0.6759061833688699,1000.0,0.8342036553524804,0.639,0.7236693091732729,1000.0,0.8329519450800915,0.728,0.7769477054429029,1000.0,0.8070818070818071,0.661,0.7267729521715228,1000.0,0.6796084301211864,0.6407,0.6521896283387268,10000.0,0.6796084301211864,0.6407,0.6521896283387268,10000.0
Salt&Pepper,ResNet50,Gaussian Noise 3,2024-04-25 17:33:07.168694,787.7096254825592,4,0.6778,1.395854115486145,0.7606132075471698,0.645,0.698051948051948,1000.0,0.7977099236641222,0.836,0.81640625,1000.0,0.6021377672209026,0.507,0.5504885993485342,1000.0,0.4585152838427948,0.525,0.4895104895104896,1000.0,0.6189516129032258,0.614,0.6164658634538152,1000.0,0.6275346851654215,0.588,0.6071244192049561,1000.0,0.6207658321060383,0.843,0.7150127226463106,1000.0,0.75,0.774,0.7618110236220472,1000.0,0.8905013192612137,0.675,0.7679180887372014,1000.0,0.7413461538461539,0.771,0.7558823529411763,1000.0,0.6868075785557043,0.6778,0.6778671757516478,10000.0,0.6868075785557043,0.6778,0.6778671757516479,10000.0
Salt&Pepper,ResNet50,Impulse Noise 3,2024-04-25 17:33:11.719032,787.7096254825592,4,0.6708,1.438585877418518,0.7710557532621589,0.65,0.705371676614216,1000.0,0.7917448405253283,0.844,0.8170377541142304,1000.0,0.5936018957345972,0.501,0.5433839479392626,1000.0,0.4539069359086918,0.517,0.4834034595605423,1000.0,0.6162551440329218,0.599,0.6075050709939148,1000.0,0.628735632183908,0.547,0.5850267379679145,1000.0,0.5915789473684211,0.843,0.6952577319587628,1000.0,0.724624060150376,0.771,0.747093023255814,1000.0,0.8893333333333333,0.667,0.7622857142857143,1000.0,0.7487828627069133,0.769,0.7587567834237788,1000.0,0.6809619405206649,0.6708000000000001,0.6705121900114152,10000.0,0.6809619405206649,0.6708,0.670512190011415,10000.0
Salt&Pepper,ResNet50,Jpeg Compression 3,2024-04-25 17:33:16.323151,787.7096254825592,4,0.6815,1.3446080684661863,0.771264367816092,0.671,0.7176470588235294,1000.0,0.8127450980392157,0.829,0.8207920792079207,1000.0,0.5915032679738562,0.543,0.5662148070907196,1000.0,0.4506224066390041,0.543,0.4925170068027211,1000.0,0.6066066066066066,0.606,0.6063031515757878,1000.0,0.6148225469728601,0.589,0.6016343207354443,1000.0,0.6642394822006472,0.821,0.7343470483005367,1000.0,0.7478005865102639,0.765,0.7563025210084033,1000.0,0.8901660280970626,0.697,0.7818283791362871,1000.0,0.7601214574898786,0.751,0.755533199195171,1000.0,0.6909891848345487,0.6815,0.6833119571876521,10000.0,0.6909891848345487,0.6815,0.6833119571876521,10000.0
Salt&Pepper,ResNet50,Motion Blur 3,2024-04-25 17:33:20.874484,787.7096254825592,4,0.5987,1.6470531225204468,0.6988210075026795,0.652,0.6745990688049662,1000.0,0.8358585858585859,0.662,0.7388392857142857,1000.0,0.4326018808777429,0.552,0.4850615114235501,1000.0,0.3437164339419978,0.64,0.4472396925227113,1000.0,0.5099009900990099,0.618,0.5587703435804702,1000.0,0.5655080213903744,0.423,0.4839816933638444,1000.0,0.6948571428571428,0.608,0.6485333333333333,1000.0,0.8873239436619719,0.504,0.6428571428571428,1000.0,0.7237093690248566,0.757,0.7399804496578691,1000.0,0.8299418604651163,0.571,0.6765402843601895,1000.0,0.6522239235679479,0.5987,0.6096402805618363,10000.0,0.6522239235679478,0.5987,0.6096402805618363,10000.0
Salt&Pepper,ResNet50,Pixelate 3,2024-04-25 17:33:25.449700,787.7096254825592,4,0.6848,1.3045508861541748,0.7647058823529411,0.676,0.7176220806794055,1000.0,0.8252032520325203,0.812,0.8185483870967741,1000.0,0.5932721712538226,0.582,0.5875820292781423,1000.0,0.4381761978361669,0.567,0.4943330427201394,1000.0,0.611531190926276,0.647,0.6287657920310982,1000.0,0.6014418125643667,0.584,0.5925925925925926,1000.0,0.7128252788104089,0.767,0.7389210019267822,1000.0,0.7740286298568507,0.757,0.7654196157735087,1000.0,0.8901373283395755,0.713,0.7917823431426986,1000.0,0.763617677286742,0.743,0.7531677648251393,1000.0,0.697493942125967,0.6848,0.6888734650066282,10000.0,0.697493942125967,0.6848,0.688873465006628,10000.0
Salt&Pepper,ResNet50,Saturate 3,2024-04-25 17:33:30.036888,787.7096254825592,4,0.6846,1.3349568843841553,0.7668161434977578,0.684,0.7230443974630022,1000.0,0.768064228367529,0.861,0.8118811881188118,1000.0,0.5987394957983193,0.57,0.5840163934426229,1000.0,0.4534005037783375,0.54,0.492925604746691,1000.0,0.6587215601300108,0.608,0.6323452938117524,1000.0,0.6138509968520461,0.585,0.599078341013825,1000.0,0.6643952299829642,0.78,0.7175712971481141,1000.0,0.7598814229249012,0.769,0.76441351888668,1000.0,0.8950695322376738,0.708,0.7906197654941374,1000.0,0.7477295660948536,0.741,0.7443495730788549,1000.0,0.6926668679664394,0.6846,0.6860245373204492,10000.0,0.6926668679664394,0.6846,0.6860245373204491,10000.0
Salt&Pepper,ResNet50,Shot Noise 3,2024-04-25 17:33:34.623584,787.7096254825592,4,0.6853,1.3544057607650757,0.7643610785463072,0.652,0.7037236913113869,1000.0,0.7958607714016933,0.846,0.8201648085312652,1000.0,0.606359649122807,0.553,0.5784518828451883,1000.0,0.4746503496503496,0.543,0.5065298507462686,1000.0,0.6265432098765432,0.609,0.6176470588235294,1000.0,0.6258134490238612,0.577,0.6004162330905307,1000.0,0.6466926070038911,0.831,0.7273522975929979,1000.0,0.7440305635148042,0.779,0.761113825109917,1000.0,0.887468030690537,0.694,0.7789001122334456,1000.0,0.753921568627451,0.769,0.7613861386138613,1000.0,0.6925701277458246,0.6853,0.6855685898898392,10000.0,0.6925701277458245,0.6853,0.6855685898898392,10000.0
Salt&Pepper,ResNet50,Snow 3,2024-04-25 17:33:39.173083,787.7096254825592,4,0.6215,1.7068721055984497,0.6961748633879782,0.637,0.6652741514360314,1000.0,0.8103448275862069,0.752,0.7800829875518671,1000.0,0.5768115942028985,0.398,0.4710059171597633,1000.0,0.3735955056179775,0.532,0.438943894389439,1000.0,0.5620842572062085,0.507,0.5331230283911672,1000.0,0.5444126074498568,0.57,0.5569125549584758,1000.0,0.6045565500406835,0.743,0.6666666666666666,1000.0,0.6892018779342723,0.734,0.7108958837772398,1000.0,0.8823529411764706,0.57,0.692588092345079,1000.0,0.6689774696707106,0.772,0.7168059424326835,1000.0,0.6408512494273263,0.6214999999999999,0.6232299119108413,10000.0,0.6408512494273263,0.6215,0.6232299119108413,10000.0
Salt&Pepper,ResNet50,Spatter 3,2024-04-25 17:33:43.754376,787.7096254825592,4,0.6222,1.7399663925170898,0.7151300236406619,0.605,0.6554712892741061,1000.0,0.7444444444444445,0.804,0.7730769230769231,1000.0,0.5764705882352941,0.392,0.4666666666666667,1000.0,0.4158333333333333,0.499,0.4536363636363636,1000.0,0.5534521158129176,0.497,0.5237091675447839,1000.0,0.6120591581342435,0.538,0.5726450239489089,1000.0,0.5285006195786865,0.853,0.6526396327467483,1000.0,0.6987724268177526,0.74,0.7187955318115591,1000.0,0.8714733542319749,0.556,0.678876678876679,1000.0,0.6672694394213382,0.738,0.7008547008547009,1000.0,0.6383405503650648,0.6222,0.619637197843744,10000.0,0.6383405503650647,0.6222,0.6196371978437439,10000.0
Salt&Pepper,ResNet50,Speckle Noise 3,2024-04-25 17:33:48.323012,787.7096254825592,4,0.6881,1.3302147388458252,0.7684210526315789,0.657,0.708355795148248,1000.0,0.8085308056872038,0.853,0.8301703163017031,1000.0,0.5957219251336898,0.557,0.5757105943152455,1000.0,0.4655172413793103,0.54,0.5,1000.0,0.6191919191919192,0.613,0.6160804020100502,1000.0,0.6208732694355698,0.583,0.6013408973697782,1000.0,0.6613672496025437,0.832,0.7369353410097431,1000.0,0.7605911330049261,0.772,0.7662531017369727,1000.0,0.8962025316455696,0.708,0.7910614525139664,1000.0,0.7637088733798604,0.766,0.764852720918622,1000.0,0.6960126001092172,0.6881,0.6890760621324329,10000.0,0.6960126001092172,0.6881,0.689076062132433,10000.0
Salt&Pepper,ResNet50,Zoom Blur 3,2024-04-25 17:33:52.884422,787.7096254825592,4,0.6355,1.5158532857894895,0.7427578215527231,0.641,0.688137412775094,1000.0,0.8597785977859779,0.699,0.7710976282404853,1000.0,0.5138376383763837,0.557,0.534548944337812,1000.0,0.3614097968936678,0.605,0.4525056095736724,1000.0,0.5393890675241158,0.671,0.5980392156862745,1000.0,0.5324298160696999,0.55,0.5410723069355632,1000.0,0.7515151515151515,0.62,0.6794520547945205,1000.0,0.8019441069258809,0.66,0.7240811848601207,1000.0,0.833926453143535,0.703,0.7628865979381443,1000.0,0.8132832080200502,0.649,0.7219132369299222,1000.0,0.6750271657807185,0.6355000000000001,0.6473734192071608,10000.0,0.6750271657807186,0.6355,0.647373419207161,10000.0
Salt&Pepper,ResNet50,In-Distribution,2024-04-25 17:43:45.449975,585.5328757762909,5,0.6314,1.169489502906799,0.8603896103896104,0.53,0.655940594059406,1000.0,0.7576036866359447,0.822,0.7884892086330936,1000.0,0.655705996131528,0.339,0.4469347396176664,1000.0,0.3774238227146814,0.545,0.4459901800327332,1000.0,0.6671408250355618,0.469,0.5507927187316499,1000.0,0.4066180594503645,0.725,0.5210204814947897,1000.0,0.7487073422957601,0.724,0.7361464158617185,1000.0,0.7163865546218487,0.682,0.6987704918032787,1000.0,0.7495256166982922,0.79,0.7692307692307693,1000.0,0.782707622298066,0.688,0.7323044172432145,1000.0,0.6722209136271659,0.6314,0.634562001670832,10000.0,0.6722209136271657,0.6314,0.6345620016708321,10000.0
Salt&Pepper,ResNet50,Brightness 3,2024-04-25 17:43:51.143257,585.5328757762909,5,0.6304,1.159130573272705,0.7885117493472585,0.604,0.6840317100792752,1000.0,0.773972602739726,0.791,0.7823936696340257,1000.0,0.6631393298059964,0.376,0.4798978940650926,1000.0,0.3927157561361837,0.496,0.4383561643835617,1000.0,0.6601941747572816,0.476,0.5531667635095874,1000.0,0.3958911715713492,0.713,0.5091038914673331,1000.0,0.7478165938864629,0.685,0.7150313152400836,1000.0,0.710691823899371,0.678,0.6939611054247697,1000.0,0.7261373773416593,0.814,0.7675624705327675,1000.0,0.7721518987341772,0.671,0.7180310326377742,1000.0,0.6631222478219466,0.6304000000000001,0.6341536016974271,10000.0,0.6631222478219465,0.6304,0.6341536016974271,10000.0
Salt&Pepper,ResNet50,Contrast 3,2024-04-25 17:43:55.691464,585.5328757762909,5,0.3849,2.1590123176574707,0.75,0.249,0.3738738738738739,1000.0,0.9507042253521126,0.135,0.2364273204903677,1000.0,0.3353353353353353,0.335,0.3351675837918959,1000.0,0.2564766839378238,0.495,0.3378839590443686,1000.0,0.329287598944591,0.624,0.4310880829015544,1000.0,0.3583489681050656,0.382,0.3697967086156825,1000.0,0.5353634577603144,0.545,0.5401387512388505,1000.0,0.9333333333333332,0.196,0.3239669421487604,1000.0,0.3578452330055579,0.837,0.5013477088948787,1000.0,0.7391304347826086,0.051,0.0954162768942937,1000.0,0.5545825270556742,0.3849,0.3545107207894526,10000.0,0.5545825270556743,0.3849,0.3545107207894525,10000.0
Salt&Pepper,ResNet50,Defocus Blur 3,2024-04-25 17:44:00.226487,585.5328757762909,5,0.6112,1.2315833568572998,0.8804554079696395,0.464,0.6077275703994761,1000.0,0.7795431976166832,0.785,0.7822620827105131,1000.0,0.6119402985074627,0.369,0.4603867747972551,1000.0,0.3473193473193473,0.596,0.438880706921944,1000.0,0.6253229974160207,0.484,0.5456595264937993,1000.0,0.3928571428571428,0.693,0.5014471780028943,1000.0,0.7805456702253856,0.658,0.7140531741725448,1000.0,0.7508939213349225,0.63,0.6851549755301795,1000.0,0.7018469656992085,0.798,0.7468413664014976,1000.0,0.8037974683544303,0.635,0.7094972067039106,1000.0,0.6674522417300243,0.6112,0.6191910562134015,10000.0,0.6674522417300243,0.6112,0.6191910562134015,10000.0
Salt&Pepper,ResNet50,Elastic 3,2024-04-25 17:44:04.774742,585.5328757762909,5,0.5866,1.29746413230896,0.8381818181818181,0.461,0.5948387096774194,1000.0,0.7558886509635975,0.706,0.7300930713547054,1000.0,0.5734157650695518,0.371,0.4505160898603521,1000.0,0.325156873930405,0.57,0.4140937159462405,1000.0,0.6084183673469388,0.477,0.5347533632286995,1000.0,0.3900628212450028,0.683,0.4965467102871683,1000.0,0.7488095238095238,0.629,0.683695652173913,1000.0,0.7210965435041716,0.605,0.6579662860250136,1000.0,0.6893203883495146,0.781,0.73230192217534,1000.0,0.7581274382314694,0.583,0.6591294516676087,1000.0,0.6408478190631994,0.5866,0.5953934972396461,10000.0,0.6408478190631994,0.5866,0.5953934972396462,10000.0
Salt&Pepper,ResNet50,Fog 3,2024-04-25 17:44:09.379142,585.5328757762909,5,0.4658,1.7083275318145752,0.8601823708206687,0.283,0.4258841234010533,1000.0,0.8519924098671727,0.449,0.5880812049770793,1000.0,0.4606896551724138,0.334,0.3872463768115942,1000.0,0.248742746615087,0.643,0.3587168758716876,1000.0,0.4725028058361392,0.421,0.4452670544685351,1000.0,0.3191841234840132,0.579,0.4115138592750533,1000.0,0.6733067729083665,0.507,0.57843696520251,1000.0,0.8237885462555066,0.374,0.514442916093535,1000.0,0.5009633911368016,0.78,0.610089949159171,1000.0,0.7890410958904109,0.288,0.421978021978022,1000.0,0.600039391798658,0.4658,0.474165734723824,10000.0,0.6000393917986581,0.4658,0.474165734723824,10000.0
